girls,help,rating_R,cast,man,man,little,time,house,high,high,father,country,love,love,rating_NR,woman,home,american,rating_G,duration,black,rating_TV-Y7-FV,rating_TV-MA,good,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,day,new,school,type,director,rating_TV-PG,christmas,rating_TV-Y7,rating_PG-13
0,0,0.0,8115,0,0,0,0,0,0,0,0,6044,0,1,0.0,0,0,0,0.0,97,0,0.0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,1004,0.0,0,0.0,1.0
0,0,0.0,3949,0,0,0,0,0,0,0,0,6296,0,0,0.0,0,0,0,0.0,81,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,1,0,8804,0.0,0,0.0,0.0
0,0,1.0,8259,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,99,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.8175132654842,0.0,0,0,0,0,4315,0.0,0,0.0,0.0
0,0,0.0,6280,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,92,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.2461486237466,0.41538287458220535,0,0,0,0,3991,0.0,0,0.0,0.0
0,0,0.0,7142,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,67,0,0.0,0.0,0,0.0,0,0.0,0,0,2005.652656660278,0.8819530956944395,0,0,0,0,1754,0.0,0,0.0,0.0
0,0,0.0,6079,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,116,0,0.0,0.4568575885579629,0,0.0,0,0.0,0,0,2013.6548607084637,0.0,0,0,0,0,4876,0.0,0,0.0,0.5431424114420371
0,0,0.0,3544,0,0,0,0,0,0,0,0,6044,0,0,0.6674103401395282,0,0,0,0.0,115,0,0.0,0.33258965986047184,0,0.0,0,0.0,0,0,2011.6629482993023,0.0,0,0,0,0,9570,0.0,0,0.0,0.0
0,0,0.0,8404,0,0,0,0,0,0,0,0,3543,0,0,0.0,0,0,0,0.0,89,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,1,0,0,8006,0.0,0,0.0,0.0
0,0,1.0,5341,0,1,0,0,0,0,1,0,6044,0,0,0.0,0,0,0,0.0,89,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,4294,0.0,0,0.0,0.0
0,0,0.0,6444,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,93,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,1,0,0,3922,0.0,0,0.0,0.0
0,0,0.0,5977,0,0,0,0,0,0,0,0,4756,0,0,0.0,0,0,0,0.0,91,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,1,0,0,0,2988,0.0,0,0.0,0.0
0,0,0.0,6823,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,101,0,0.0,1.0,0,0.0,0,0.0,0,0,2010.5069459779227,0.0,0,0,0,0,7718,0.0,0,0.0,0.0
0,0,0.0,1384,0,0,0,0,0,0,0,0,3944,0,0,0.0,0,0,0,0.0,112,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,8669,0.0,0,0.0,0.0
0,0,0.0,4680,1,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,99,0,0.0,1.0,0,0.0,0,0.0,0,1,2018.0,0.0,0,0,0,0,7706,0.0,0,0.0,0.0
0,0,0.0,8329,0,0,0,0,0,0,0,0,9337,0,0,0.5837568520257596,0,0,0,0.0,97,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.2487294439227,0.41624314797424045,0,0,0,0,5498,0.0,0,0.0,0.0
0,0,0.0,8903,0,0,0,0,0,0,0,0,9244,0,0,0.0,0,0,0,0.0,110,0,0.0,0.13036327322003216,0,0.0,0,0.0,0,0,2006.8250858250804,0.8696367267799678,0,0,0,0,9201,0.0,0,0.0,0.0
0,0,0.0,5602,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,125,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.6387895222365,0.36121047776358306,0,0,0,0,2813,0.6387895222364169,0,0.0,0.0
0,0,0.0,1166,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,103,0,0.0,1.0,0,0.0,0,0.0,0,1,2010.0,0.0,0,1,0,0,7727,0.0,0,0.0,0.0
0,0,0.0,6498,0,0,0,0,0,0,0,0,9753,0,0,0.0,0,0,0,0.0,98,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,1,0,0,9070,0.0,0,0.0,0.0
0,0,0.0,3154,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,109,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4535,0.0,0,0.0,0.0
0,0,1.0,7852,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,95,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,7708,0.0,0,0.0,0.0
0,0,1.0,5109,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,123,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,4967,0.0,0,0.0,0.0
0,0,0.0,1970,0,0,0,0,0,0,0,0,5146,0,0,0.0,0,0,0,0.0,109,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4535,0.0,0,0.0,0.0
0,0,0.0,4308,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,97,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.149697356068,0.0,0,0,0,0,4567,0.0,0,0.0,0.0
0,0,0.0,8747,0,0,0,0,0,0,0,0,3944,0,0,0.0,0,0,0,0.0,122,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,4467,0.0,0,0.0,1.0
0,0,0.0,3622,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,107,0,0.0,0.0,0,1.0,0,0.0,1,1,2015.0,0.0,0,0,0,0,5357,0.0,0,0.0,0.0
0,1,0.0,1586,0,0,0,0,0,0,0,0,6692,0,0,0.0,0,0,0,0.0,102,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,3259,0.0,0,0.0,0.0
0,0,0.0,2489,0,0,0,0,0,1,0,0,3543,0,0,0.0,0,0,0,0.0,74,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4333,0.0,0,0.0,0.0
0,0,0.0,9803,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,113,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,8155,0.0,0,0.0,0.0
0,0,0.0,7923,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,104,0,0.0,0.5803237744050354,0,0.0,0,0.0,0,0,2015.7770860303547,0.0,0,0,0,0,1033,0.0,0,0.0,0.41967622559496465
0,1,0.0,5422,0,0,0,0,0,0,0,0,1325,0,1,0.0,0,0,0,0.0,110,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,1.0,0,1,0,0,7077,0.0,0,0.0,0.0
0,0,0.0,7864,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,110,0,0.0,1.0,0,0.0,0,0.0,0,1,2016.0,0.0,0,0,0,0,9154,0.0,0,0.0,0.0
0,0,0.5279750239091696,8408,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,106,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.1119000956367,0.4720249760908304,0,0,0,0,6286,0.0,0,0.0,0.0
0,0,0.0,8146,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,120,0,0.0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,7569,0.0,0,0.0,0.0
0,0,0.0,1748,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,91,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0217823960315,0.0,0,0,0,0,9009,0.0,0,0.0,0.0
0,0,0.0,4725,1,0,0,0,0,0,0,0,8361,0,0,0.0,0,0,0,0.0,86,0,0.0,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,1351,0.0,0,0.0,1.0
0,0,0.0,3963,0,0,0,0,0,0,0,1,1166,0,0,0.0,0,0,0,0.0,93,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7833,0.0,0,0.0,1.0
0,0,0.0,5236,0,0,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,115,0,0.0,0.0,0,0.0,1,0.0,0,0,2009.0,1.0,0,0,0,0,6275,0.0,0,0.0,0.0
0,0,0.0,6129,0,0,0,0,0,0,0,0,6304,0,1,0.0,0,0,0,0.0,113,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,5487,0.0,0,0.0,0.0
0,0,0.49001583731915666,5830,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,100,0,0.0,0.0,0,0.0,0,0.0,0,0,2012.9400950239149,0.0,0,0,0,0,4714,0.0,0,0.0,0.5099841626808433
0,0,0.0,4128,0,0,0,0,0,0,0,0,4096,0,0,0.0,0,0,0,0.0,101,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,6293,0.0,0,0.0,0.0
0,0,0.0,3219,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,97,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,1,0,0,2118,1.0,0,0.0,0.0
0,0,0.0,1753,0,0,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,99,0,0.0,0.0,0,0.0,1,0.0,0,0,2011.0,1.0,0,0,0,0,2523,0.0,0,0.0,0.0
0,0,1.0,7002,0,0,0,0,0,0,0,0,3944,0,0,0.0,0,0,0,0.0,105,0,0.0,0.0,0,0.0,0,0.0,0,0,1992.0,0.0,0,0,0,0,6538,0.0,0,0.0,0.0
0,0,0.0,4438,0,0,0,0,0,0,0,0,5146,0,0,0.0,0,0,0,0.0,109,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4535,0.0,0,0.0,0.0
0,0,0.0,2694,0,0,0,1,0,0,0,1,4655,0,0,0.0,0,0,0,0.0,93,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,1760,0.0,0,0.0,0.0
0,0,1.0,4215,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,92,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,1814,0.0,0,0.0,0.0
0,0,0.7776355195619858,9321,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,117,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.443448636934,0.22236448043801416,0,0,0,0,6890,0.0,0,0.0,0.0
0,0,0.7359986616560087,6823,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,106,0,0.0,0.2640013383439913,0,0.0,0,0.0,0,0,2016.792004015032,0.0,0,0,0,0,8202,0.0,0,0.0,0.0
0,0,1.0,9315,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,110,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,6900,0.0,0,0.0,0.0
0,0,0.0,2914,0,0,0,0,0,0,0,0,3654,0,0,0.0,0,0,0,0.0,156,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,2216,0.0,0,0.0,0.0
0,0,1.0,3855,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,119,0,0.0,0.0,0,0.0,0,0.0,0,0,2006.0,0.0,0,0,0,0,2333,0.0,0,0.0,0.0
0,0,0.0,8498,0,1,0,0,0,0,0,0,4096,1,0,0.0,0,0,0,0.0,151,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,1922,0.0,0,0.0,0.0
0,0,0.0,2927,0,0,0,0,0,0,0,0,5288,0,0,0.0,0,0,0,0.0,113,0,0.0,0.48139422377384533,0,0.0,0,0.0,0,0,2019.4441826713216,0.0,0,0,0,0,1176,0.5186057762261547,0,0.0,0.0
0,0,0.0,4472,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,96,0,0.0,0.5252023985364437,0,0.0,0,0.0,0,0,2019.4747976014635,0.0,0,0,0,0,8202,0.4747976014635563,0,0.0,0.0
0,0,0.0,3992,0,0,0,0,0,0,0,0,3278,0,1,0.0,0,0,0,0.0,93,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,1283,0.0,0,0.0,0.0
0,0,0.0,6490,0,0,0,0,0,0,0,0,6692,0,0,0.0,0,0,0,0.0,95,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,3114,0.0,0,0.0,1.0
0,0,0.0,9873,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,112,0,0.0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,9259,0.0,0,0.0,0.0
0,0,0.0,2487,0,0,0,0,0,0,0,0,3543,0,0,1.0,0,0,0,0.0,125,0,0.0,0.0,0,0.0,1,0.0,0,0,2010.0,0.0,0,0,0,0,9599,0.0,0,0.0,0.0
0,0,0.0,8001,0,0,0,0,0,0,0,0,4096,0,0,0.0,0,0,0,0.0,62,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.787126534552,0.6425746930895925,0,0,0,0,1705,0.3574253069104075,0,0.0,0.0
0,0,0.0,5825,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,119,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0486053519287,0.0,0,0,0,0,3723,0.0,0,0.0,0.0
0,0,0.0,8521,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,94,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,5074,0.0,0,0.0,0.0
0,0,0.0,6513,0,0,0,0,0,0,0,0,5397,0,0,0.0,0,0,0,0.0,104,0,0.0,1.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,8844,0.0,0,0.0,0.0
0,0,0.0,8938,0,0,0,0,0,0,0,0,3543,0,0,0.0,0,0,0,0.0,98,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,6437,0.0,0,0.0,0.0
0,0,0.0,2399,0,0,0,0,0,0,0,0,1856,0,0,0.0,0,0,0,0.0,87,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2551,0.0,0,0.0,0.0
0,0,0.0,7434,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,91,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,2490,0.0,0,0.0,0.0
0,0,0.0,8884,0,0,0,0,0,0,1,0,1641,0,0,0.0,0,0,0,0.0,109,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,1,1,0,7469,0.0,0,0.0,0.0
0,0,0.0,7421,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,98,0,0.0,0.5624507184870884,0,0.0,0,0.0,0,0,2019.562450718487,0.4375492815129116,0,0,0,0,4598,0.0,0,0.0,0.0
0,0,0.0,7212,0,0,0,0,0,0,0,0,2644,0,0,0.0,0,0,0,0.0,79,0,0.0,0.6244740112070322,0,0.0,0,0.0,0,0,2015.7468440672421,0.0,0,0,0,0,8951,0.37552598879296784,0,0.0,0.0
0,0,0.0,3431,0,0,0,0,0,0,0,0,3654,0,0,0.0,0,0,0,0.0,88,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,2068,0.0,0,0.0,0.0
0,0,1.0,8957,0,0,0,0,0,0,0,0,7969,0,1,0.0,0,0,0,0.0,111,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,4387,0.0,0,0.0,0.0
0,0,0.0,5382,0,0,0,0,0,0,0,0,4096,0,0,0.0,0,0,0,0.0,78,0,0.0,1.0,0,0.0,0,0.0,0,0,1997.4587164937807,0.0,0,0,0,0,2636,0.0,0,0.0,0.0
0,0,0.0,4251,0,0,0,0,0,0,0,0,5057,0,0,0.0,0,0,0,0.0,116,1,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,4561,0.0,0,0.0,0.0
0,0,0.0,6158,0,0,0,0,0,0,0,0,5288,0,0,0.0,0,1,0,0.0,104,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,5564,0.0,0,0.0,0.0
0,0,0.0,5934,0,0,0,0,0,0,0,0,2608,0,1,0.0,0,0,0,0.0,68,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,9289,0.0,0,0.0,1.0
0,0,1.0,3500,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,92,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,1814,0.0,0,0.0,0.0
0,0,1.0,8380,0,0,0,0,0,0,0,0,3543,0,0,0.0,0,0,0,0.0,110,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,9487,0.0,0,0.0,0.0
0,0,0.0,4743,0,0,0,0,0,0,0,1,1325,0,0,0.0,0,0,0,0.0,127,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,5196,0.0,0,0.0,0.0
0,0,0.0,1491,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,97,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,1,0,0,1901,0.0,0,0.0,0.0
0,0,0.0,8896,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,96,0,0.0,0.0,0,0.0,0,0.0,0,0,2009.117754847959,0.28343225890538004,0,0,0,0,4737,0.0,0,0.0,0.71656774109462
0,0,0.0,1456,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,138,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,1,0,0,8617,0.0,0,0.0,0.0
0,1,0.0,2567,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,1,0,0.0,102,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,3052,0.0,0,0.0,0.0
0,0,0.0,7411,0,0,0,0,0,0,0,0,1723,0,0,0.0,0,0,0,0.0,101,0,0.0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,0,1958,0.0,0,0.0,0.0
0,0,0.0,4177,0,0,0,0,0,0,0,0,6582,0,0,0.0,0,0,0,0.0,102,0,0.0,0.9965783951409897,0,0.0,0,0.0,0,0,2015.003421604859,0.00342160485901033,0,0,0,0,6132,0.0,0,0.0,0.0
0,0,0.0,4891,0,0,0,0,0,0,0,0,4089,0,0,0.0,0,0,0,0.0,140,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.787798474742,0.0,0,0,0,0,6497,0.0,0,0.0,0.0
0,0,0.0,4373,0,0,0,0,0,0,0,0,3654,0,0,0.0,0,0,0,0.0,120,0,0.0,0.0,0,0.0,0,0.0,0,1,2019.0,0.0,0,0,0,0,6126,1.0,0,0.0,0.0
0,0,0.0,4207,0,0,0,0,0,0,0,0,5288,0,0,0.0,0,0,0,0.0,105,0,0.0,1.0,0,0.0,0,0.0,0,1,2008.0,0.0,0,0,0,0,1740,0.0,0,0.0,0.0
0,0,0.0,9224,0,0,0,0,0,0,0,0,1723,0,0,0.0,0,0,0,0.0,101,0,0.0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,0,5003,0.0,0,0.0,0.0
0,0,0.7750142591665223,2542,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,92,0,0.0,0.22498574083347767,0,0.0,0,0.0,0,0,2016.6749572225003,0.0,0,0,0,0,1323,0.0,0,0.0,0.0
0,0,0.18857519208358797,5086,0,0,0,0,0,0,0,0,5288,0,0,0.0,0,0,0,0.0,88,0,0.0,0.811424807916412,0,0.0,0,0.0,0,0,2015.1885751920836,0.0,0,0,0,0,1906,0.0,0,0.0,0.0
0,0,0.0,3773,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,127,0,0.0,0.8030659649141207,0,0.0,0,0.0,0,0,2015.424527719313,0.0,0,0,0,0,7155,0.19693403508587926,0,0.0,0.0
0,0,0.0,4802,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,89,0,0.0,0.0,0,0.0,0,0.0,0,0,1997.0,0.0,0,0,0,0,1448,0.0,0,0.0,1.0
0,0,0.0,7808,0,0,0,0,0,0,0,0,5057,0,0,0.0,0,0,0,0.0,107,0,0.0,0.0,0,1.0,0,0.0,1,1,2015.0,0.0,0,0,0,0,4077,0.0,0,0.0,0.0
0,0,1.0,9101,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,94,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,9223,0.0,0,0.0,0.0
0,0,0.0,3620,0,0,0,0,0,0,0,0,6304,0,0,0.0,0,0,0,0.0,97,0,0.0,0.09907330850050311,0,0.0,0,0.0,0,0,2013.207413531996,0.9009266914994969,0,0,0,0,4350,0.0,0,0.0,0.0
0,0,0.0,7116,0,0,0,0,0,0,0,1,3944,0,0,0.0,0,0,0,0.0,74,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,9069,0.0,0,0.0,0.0
0,0,0.0,1365,0,0,0,0,0,0,0,0,4034,0,0,0.0,0,0,0,0.0,133,0,0.0,0.0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,1661,0.0,0,0.0,0.0
0,0,0.0,6681,0,0,0,0,0,0,0,0,3944,0,0,0.0,0,0,0,0.0,90,0,0.0,0.0,0,0.0,0,0.0,1,1,2020.0,1.0,0,0,0,0,4755,0.0,0,0.0,0.0
0,0,0.0,5803,0,0,0,0,0,0,0,0,9337,0,0,0.0,1,0,0,0.0,72,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,4573,1.0,0,0.0,0.0
0,0,0.0,2821,0,0,0,0,0,0,0,0,9753,0,0,0.0,0,0,0,0.0,96,0,0.0,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,8631,0.0,0,0.0,1.0
0,0,0.0,1574,0,0,0,0,0,0,0,0,6044,1,0,0.0,0,0,0,0.0,101,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,9116,0.0,0,0.0,0.0
0,1,1.0,2517,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,92,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1346,0.0,0,0.0,0.0
0,0,0.0,3529,0,0,0,0,0,0,0,0,3543,0,0,0.0,0,0,0,0.0,107,0,0.0,0.0,0,1.0,0,0.0,1,1,2015.0,0.0,0,0,0,0,5357,0.0,0,0.0,0.0
0,0,0.0,3904,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,84,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,0,6764,0.0,0,0.0,0.0
0,0,0.0,6327,0,0,0,0,0,0,0,0,3543,0,0,0.0,0,0,0,0.0,112,0,0.0,0.0,0,0.0,1,0.0,0,0,2014.0,0.0,0,0,0,0,7965,0.0,0,0.0,0.0
0,0,0.0,4681,0,1,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,85,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,8853,0.0,0,0.0,0.0
0,0,0.0,4314,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,92,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,6582,0.0,0,0.0,0.0
0,0,0.0,8719,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,117,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,8237,0.0,0,0.0,0.0
0,1,1.0,6955,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,118,0,0.0,0.0,0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,8928,0.0,0,0.0,0.0
0,0,1.0,7849,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,119,0,0.0,0.0,0,0.0,0,0.0,0,0,2006.0,0.0,0,0,0,0,2333,0.0,0,0.0,0.0
0,0,0.0,3902,0,0,0,0,0,0,0,0,7819,0,0,0.0,0,0,0,0.0,82,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8761,0.0,0,0.0,0.0
0,0,0.29818812477668644,8092,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,104,0,0.0,0.0,0,0.0,0,0.0,0,0,2005.876445622097,0.0,0,0,0,0,6694,0.0,0,0.0,0.7018118752233136
0,0,1.0,2125,0,0,0,0,0,0,0,0,3944,0,0,0.0,0,0,0,0.0,111,0,0.0,0.0,0,0.0,0,0.0,0,0,2004.4209646446682,0.0,0,0,0,0,8357,0.0,0,0.0,0.0
0,0,0.0,6855,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,126,0,0.0,0.3902469512928526,0,0.0,0,0.0,0,0,2012.9024695129285,0.0,0,0,0,0,8676,0.0,0,0.0,0.6097530487071474
0,0,0.0,5971,0,1,0,0,0,0,0,0,1468,0,0,0.0,1,1,0,0.0,103,0,0.0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,0,0,1549,0.0,0,0.0,0.0
0,0,1.0,7057,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,112,0,0.0,0.0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,4573,0.0,0,0.0,0.0
0,0,0.0,9821,0,0,0,0,0,0,0,0,1856,1,1,0.0,0,0,0,0.0,96,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,2699,0.0,0,0.0,0.0
0,0,0.0,3543,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,103,0,0.0,0.5311776513028659,0,0.0,0,0.0,0,0,2016.1247106052115,0.0,0,0,0,0,8227,0.46882234869713413,0,0.0,0.0
0,0,0.0,7180,0,0,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,116,0,0.0,0.15124370806084753,0,0.0,0,0.0,0,0,2005.7651761742964,0.8487562919391525,0,0,0,0,7375,0.0,0,0.0,0.0
0,0,0.0,8707,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,91,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.090314768058,0.0,0,0,0,0,8594,0.5225786920145434,0,0.0,0.47742130798545657
0,0,0.0,5354,0,0,0,0,0,0,0,0,4096,0,0,0.0,1,0,0,0.0,46,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,1.0,0,0,0,0,1788,0.0,0,0.0,0.0
0,0,0.0,9592,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,109,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4535,0.0,0,0.0,0.0
