help,rating_R,cast,man,man,little,family,father,country,young,rating_TV-G,rating_NR,love,love,woman,rating_NC-17,american,duration,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,director,rating_TV-PG,christmas,friends,rating_TV-Y7,rating_PG-13
0,0.0,4658,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,4706,0.0,0,0,1.0,0.0
0,0.0,5327,0,0,0,0,0,9337,0,0.07933693331892078,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,0,2017.1586738666379,0.0,0,0,1,6436,0.0,0,0,0.9206630666810792,0.0
0,0.0,9338,0,0,0,0,0,7874,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.6565369150671467,0,0,2016.1915168109401,0.0,0,0,1,2297,0.0,0,0,0.34346308493285327,0.0
0,0.0,9255,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2014.2935487317466,0.0,0,0,1,2471,0.0,0,0,1.0,0.0
0,0.0,9375,0,0,0,0,0,7644,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2008.8742639819643,0.0,0,0,1,1321,0.0,0,0,1.0,0.0
0,0.0,3494,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,0,2019.8908379595136,0.0,0,0,1,2810,0.0,0,0,0.0,0.0
0,0.0,7494,0,0,0,0,0,7817,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.35632051839038925,0,0,2007.4827308861982,0.0,0,0,1,1473,0.0,0,0,0.6436794816096107,0.0
0,0.0,6168,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,5934,0.0,0,0,1.0,0.0
0,0.0,5421,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.22591875957578966,0,0,2019.4518375191515,0.0,0,0,1,3883,0.7740812404242103,0,0,0.0,0.0
0,0.0,1145,0,0,0,0,0,1325,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,8797,0.0,0,0,1.0,0.0
0,0.0,5911,0,0,0,0,0,6692,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2015.822967589632,0.0,0,0,1,8315,0.0,0,0,1.0,0.0
0,0.0,3298,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.8027252052856043,0,0,2012.0,0.0,0,0,1,4115,0.0,0,0,0.19727479471439568,0.0
0,0.0,5447,0,0,0,0,0,9337,0,0.6508250181839195,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2011.4917498181608,0.0,0,0,1,9631,0.0,0,0,0.34917498181608053,0.0
0,0.0,3639,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.8891740989587846,0,0,2020.7783481979175,0.0,0,0,1,3878,0.0,0,0,0.11082590104121537,0.0
0,0.0,4727,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,1,0,0.0,0,0.0,1,1.0,0,0,2012.0,0.0,0,0,1,8717,0.0,0,1,0.0,0.0
0,0.0,5878,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2014.965819649932,0.0,0,0,1,1655,0.0,0,0,1.0,0.0
0,0.0,8627,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.9129283132814391,0,0,2019.8258566265629,0.0,0,0,1,3160,0.0,0,0,0.08707168671856091,0.0
0,0.0,7792,0,0,0,0,0,3543,0,0.2675763004792622,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2015.6054578028757,0.0,0,0,1,6626,0.0,0,0,0.0,0.0
0,0.0,5269,0,0,0,0,0,9337,0,0.08092344236876048,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.9190765576312395,0,0,1997.0,0.0,0,0,1,7065,0.0,0,0,0.0,0.0
0,0.0,2254,0,0,0,0,0,4096,1,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1995.4403413509046,0.0,0,0,1,9384,0.0,0,0,1.0,0.0
0,0.0,6902,0,0,0,0,0,7969,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,0,2020.0,0.0,0,0,1,4995,0.0,0,1,0.0,0.0
0,0.0,7714,0,0,0,0,0,3603,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2009.476043807304,0.0,0,0,1,1376,0.0,0,0,1.0,0.0
0,0.0,5302,0,0,0,0,0,9337,0,0.5071861898447585,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.5215585695344,0.0,0,0,1,2968,0.0,0,0,0.4928138101552415,0.0
0,0.0,5832,0,0,0,0,0,6692,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.3688993825194974,0,1,2012.1066981475585,0.0,0,0,1,9391,0.0,0,0,0.6311006174805026,0.0
0,0.0,8999,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,1,2020.0,0.0,1,0,1,9653,0.0,0,0,0.0,0.0
0,0.0,4272,0,0,0,0,0,3611,0,0.8763317385858325,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2016.4946730456568,0.0,0,0,1,2473,0.0,0,0,0.12366826141416754,0.0
0,0.0,1425,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2015.4385706685528,0.0,0,0,1,3177,0.0,0,0,1.0,0.0
0,0.0,9734,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1991.8606704052786,0.0,0,0,1,9789,0.0,0,0,1.0,0.0
0,0.0,7615,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2016.54069478627,0.0,0,0,1,8043,0.0,0,0,1.0,0.0
0,0.0,8339,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,0,1990.4434425664863,0.0,0,0,1,9686,0.0,0,0,1.0,0.0
0,0.0,7541,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2001.5865317365403,0.0,0,0,1,8202,0.0,0,0,1.0,0.0
0,0.0,2438,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0,2018.0449324037922,0.0,0,0,1,3937,0.0,0,0,1.0,0.0
0,0.0,4230,0,0,0,0,0,7919,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,6450,0.0,0,0,1.0,0.0
0,0.0,3564,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.372357359678984,0,0,2018.489429438716,0.0,0,0,1,3375,0.0,0,0,0.627642640321016,0.0
0,0.0,6315,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2010.543757457759,0.0,0,0,1,4197,0.0,0,0,1.0,0.0
0,0.0,5732,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.6807766221472517,0,0,2018.6384467557054,0.0,0,0,1,6053,0.0,0,0,0.31922337785274835,0.0
0,0.0,4962,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,1,0,1,9809,0.0,0,1,1.0,0.0
0,0.0,3750,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2008.056891495672,0.0,0,0,1,2132,0.0,0,0,1.0,0.0
0,0.0,6911,0,0,0,0,0,9337,0,0.4633765703949233,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0,2019.463376570395,0.0,0,0,1,3393,0.0,0,0,0.5366234296050767,0.0
0,0.0,1977,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.4088839675212,0.0,0,0,1,5810,0.0,0,0,1.0,0.0
0,0.0,5841,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2018.1413382278763,0.0,0,0,1,4766,0.619553924041257,0,0,0.380446075958743,0.0
0,0.0,6500,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,5415,0.0,0,0,1.0,0.0
0,0.0,9342,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.5111617124659342,0,0,2018.0223234249318,0.0,0,0,1,9717,0.0,0,0,0.4888382875340658,0.0
0,0.0,4000,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,4956,0.0,0,1,1.0,0.0
0,0.0,1215,0,0,0,0,0,9337,0,0.5806877057825985,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.903438528913,0.0,0,0,1,7146,0.41931229421740146,0,0,0.0,0.0
0,0.0,9479,0,0,0,0,0,3960,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,9148,0.0,0,1,1.0,0.0
0,0.0,8041,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,2314,0.0,0,0,1.0,0.0
0,0.0,2546,0,0,0,0,0,9337,0,0.6687776265229703,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2018.012665759138,0.0,0,0,1,3028,0.0,0,0,0.33122237347702965,0.0
0,0.0,6389,0,0,0,1,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,1,0.0,0,0.0,1,1.0,0,0,2019.0,0.0,1,0,1,7517,0.0,0,0,0.0,0.0
0,0.0,5308,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.6501046733682815,0,0,2014.0,0.0,0,0,1,7684,0.3498953266317185,0,0,0.0,0.0
0,0.0,8190,0,0,0,0,0,6692,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,1,5012,0.0,0,0,1.0,0.0
0,0.0,7636,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.01653810094532293,0,0,2013.1157667066173,0.0,0,0,1,2231,0.0,0,0,0.9834618990546771,0.0
0,0.0,3687,0,0,0,0,0,1325,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.3378524672760067,0,0,2015.0,0.0,0,0,1,8502,0.0,0,0,0.6621475327239933,0.0
0,0.0,8950,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2013.6461077455474,0.0,0,0,1,6439,0.3384730636131248,0,1,0.6615269363868752,0.0
0,0.0,6327,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2017.8974888702176,0.0,0,0,1,3659,0.0,0,0,1.0,0.0
0,0.0,7479,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,4183,0.0,0,0,1.0,0.0
0,0.0,6459,0,0,0,0,0,7694,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2002.833835418419,0.0,0,0,1,3725,0.0,0,0,1.0,0.0
0,0.0,2002,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2002.4631446455476,0.0,0,0,1,8610,0.0,0,0,1.0,0.0
0,0.0,7254,0,0,0,0,0,9337,0,0.5587818236347325,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2011.088527234557,0.0,0,0,1,2361,0.4412181763652675,0,0,0.0,0.0
0,0.0,9166,0,0,0,0,0,9337,0,0.06288149021879041,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2016.6794887054054,0.0,0,0,1,2296,0.0,0,0,0.9371185097812096,0.0
0,0.0,6850,0,0,0,0,0,3390,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.2997361362716442,0,0,2015.501319318642,0.0,0,0,1,7410,0.0,0,0,0.7002638637283558,0.0
0,0.0,5448,0,0,0,0,0,3720,0,0.557291370119688,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2006.2968812274867,0.0,0,0,1,8097,0.0,0,0,0.442708629880312,0.0
0,0.0,2815,0,0,0,0,0,4005,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2018.148443340308,0.0,0,0,1,9165,0.4257783298459824,0,0,0.5742216701540176,0.0
0,0.0,1536,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,1,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3956,0.0,0,0,1.0,0.0
0,0.0,6155,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,1.0,0,0,2010.5574865741066,0.0,0,0,1,2611,0.0,0,0,0.0,0.0
0,0.0,9464,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.10415507378849254,0,0,2017.6875347786345,0.0,0,0,1,2293,0.0,0,0,0.8958449262115075,0.0
0,0.0,3212,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,1,2714,0.0,0,0,1.0,0.0
0,0.0,1898,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2008.0,0.0,1,0,1,7028,0.0,0,0,1.0,0.0
0,0.0,1284,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.43053132781785186,0,0,2020.1389373443642,0.0,0,0,1,4165,0.0,0,0,0.5694686721821481,0.0
0,0.0,9154,0,0,0,0,0,3543,0,0.548933816478367,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2011.646801449435,0.0,0,0,1,8085,0.45106618352163297,0,0,0.0,0.0
0,0.0,5632,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1997.87054872944,0.0,0,0,1,8412,0.0,0,0,1.0,0.0
0,0.0,2224,0,0,0,0,0,8000,0,0.552492507925185,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.447507492074815,0,0,2021.0,0.0,0,0,1,4500,0.0,0,0,0.0,0.0
0,0.0,1145,0,0,0,0,0,9337,0,0.09977686022558452,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3454,0.9002231397744155,0,0,0.0,0.0
0,0.0,4171,0,0,0,0,0,3593,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.185668046511,0.0,0,0,1,7923,0.9092834023255479,0,0,0.09071659767445206,0.0
0,0.0,4513,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.7599192957181249,0,0,2018.0,0.0,0,0,1,8492,0.0,0,0,0.2400807042818751,0.0
0,0.0,3106,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2003.0703022601806,0.0,0,0,1,3661,0.0,0,0,1.0,0.0
0,0.0,2435,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,4776,0.0,0,0,1.0,0.0
0,0.0,7259,0,0,0,0,0,7820,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,0,2016.0,0.0,0,0,1,4780,0.0,0,0,0.0,0.0
0,0.0,3946,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2018.6673197322004,0.0,0,0,1,5875,0.0,0,0,1.0,0.0
0,0.0,4994,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2016.9224067948765,0.0,0,0,1,4616,0.0,0,0,1.0,0.0
0,0.0,2255,0,0,0,0,0,6044,0,0.16717295844399782,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.501518875332,0.0,0,0,1,6972,0.8328270415560022,0,0,0.0,0.0
0,0.0,4986,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2020.5458299231636,0.0,0,0,1,8366,0.0,0,0,1.0,0.0
0,0.0,9146,0,0,0,0,0,3944,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,1,0.0,0,0.0,0,0,2017.933278365987,0.0,0,0,1,6822,0.0,0,0,1.0,0.0
0,0.0,4381,0,0,0,0,0,9337,0,0.5013374668899042,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2018.5040124006698,0.0,0,0,1,8296,0.0,0,0,0.4986625331100958,0.0
0,0.0,7005,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2008.307291408373,0.0,0,0,1,7415,0.930729140837308,0,0,0.06927085916269204,0.0
0,0.0,7098,0,0,0,0,0,9339,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.9948084082117468,0,0,2017.9896168164234,0.0,0,0,1,4398,0.0,0,0,0.005191591788253236,0.0
0,0.0,1992,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.6015028514899954,0,0,2021.0,0.0,0,0,1,5333,0.0,0,0,0.3984971485100046,0.0
0,0.0,1225,0,0,0,0,0,3768,0,0.5914150711103652,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2018.8171698577792,0.0,0,0,1,2215,0.0,0,0,0.4085849288896348,0.0
0,0.0,7291,0,0,0,0,0,3975,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2013.8661007216733,0.0,0,0,1,2093,0.0,0,0,1.0,0.0
0,0.0,9738,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.4175423382851583,0,0,2002.361354825125,0.0,0,0,1,9718,0.0,0,0,0.5824576617148417,0.0
0,0.0,2241,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,1.0,0,0,2019.3363224053323,0.0,0,0,1,7997,0.0,0,0,0.0,0.0
0,0.0,9399,0,0,0,0,0,5288,0,0.8995233751953454,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3559,0.0,0,0,0.10047662480465458,0.0
0,0.0,2069,0,0,0,0,0,7940,0,0.8949643608006569,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.5798574432026,0.0,0,0,1,4560,0.0,0,0,0.10503563919934311,0.0
0,0.0,4343,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2015.3490289328831,0.0,0,0,1,5779,0.550323689038991,0,0,0.449676310961009,0.0
0,0.0,6007,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0008691241635938596,0,0,2011.004345620818,0.0,0,0,1,1625,0.0,0,0,0.9991308758364061,0.0
0,0.0,7224,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.26832651474703073,0,0,2020.0,0.0,0,0,1,3664,0.0,0,0,0.7316734852529693,0.0
0,0.0,6694,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,1,0.0,0,0.0,1,1.0,0,0,2020.0,0.0,0,0,1,9093,0.0,0,0,0.0,0.0
0,0.0,6456,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2006.062313209215,0.0,1,0,1,1993,0.0,0,0,1.0,0.0
0,0.0,9340,0,0,0,0,0,5058,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,1,2007.1755531328838,0.0,0,0,1,2459,0.0,0,0,1.0,0.0
0,0.0,9953,0,0,0,0,0,5254,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,8065,0.0,0,0,1.0,0.0
0,0.0,2154,0,0,0,0,0,6296,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,1,2017.0,0.0,0,0,1,6275,0.0,0,0,1.0,0.0
0,0.0,8360,0,0,0,0,0,7969,0,1.0,0.0,0,0,0,0.0,0,1,0,0,0.0,1,0.0,0,0.0,0,0,2020.687048333633,0.0,0,0,1,3265,0.0,0,0,0.0,0.0
0,0.0,8602,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.8077705947751154,0,0,2017.7689176208996,0.0,0,0,1,5185,0.0,0,0,0.19222940522488463,0.0
0,0.0,1910,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2009.8045295878271,0.0,0,0,1,2137,0.0,0,0,1.0,0.0
0,0.0,1085,0,0,0,0,0,4096,1,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2006.7866950370978,0.0,0,0,1,3363,0.0,0,0,1.0,0.0
0,0.0,1364,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2005.0576869545455,0.0,0,0,1,5739,0.0,0,0,1.0,0.0
1,0.0,8176,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,1.0,0,1,2011.0,0.0,1,0,1,9105,0.0,0,0,0.0,0.0
0,0.0,6803,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.5085020586030047,0,0,2017.440485589779,0.0,0,0,1,9260,0.0,0,0,0.4914979413969953,0.0
0,0.0,2437,0,0,0,0,0,7694,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.6604443201306873,0,0,2016.0186670396079,0.0,0,0,1,8734,0.0,0,0,0.3395556798693127,0.0
0,0.0,3103,0,0,0,0,0,7772,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2002.0154925319634,0.0,0,0,1,2755,0.0,0,0,1.0,0.0
0,0.0,9333,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.5220423588097668,0,0,2017.9559152823804,0.0,0,0,1,8934,0.4779576411902332,0,0,0.0,0.0
0,0.0,5597,0,0,0,0,0,3509,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.15572757324601028,0,0,2016.311455146492,0.0,0,0,1,4190,0.0,0,0,0.8442724267539897,0.0
0,0.0,5757,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,2871,1.0,0,0,0.0,0.0
0,0.0,1505,0,0,0,0,0,1523,0,0.6256416701314563,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,7524,0.37435832986854367,0,0,0.0,0.0
0,0.0,6147,0,0,0,0,0,7932,0,0.7535541465358943,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2012.7962039049667,0.0,0,0,1,9048,0.0,0,0,0.24644585346410575,0.0
0,0.0,2558,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,1.0,0,0,2019.0,0.0,0,0,1,1167,0.0,0,0,0.0,0.0
0,0.0,2595,0,0,0,0,0,3858,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.5696552346221674,0,0,2013.8731028884006,0.0,0,0,1,2771,0.4303447653778326,0,0,0.0,0.0
0,0.0,2529,0,0,0,0,0,9337,0,0.3560869731203896,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3004,0.0,0,0,0.6439130268796104,0.0
0,0.0,2599,0,0,0,0,0,3543,0,1.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,6851,0.0,0,0,0.0,0.0
0,0.0,4862,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.4186783610661138,0,0,2016.0692514725372,0.0,0,0,1,5892,0.0,0,0,0.5813216389338862,0.0
0,0.0,1489,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2007.998570409743,0.0,0,0,1,5553,0.0,0,0,1.0,0.0
0,0.0,8682,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,0,2020.0047598232707,0.0,0,0,1,8544,0.0,0,0,0.0,0.0
0,0.0,7156,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.7936428686164939,0,0,2016.6190713941505,0.0,0,0,1,7411,0.2063571313835061,0,0,0.0,0.0
0,0.0,8614,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.5551787801978262,0,0,2017.1103575603956,0.0,1,0,1,2199,0.0,0,0,0.4448212198021738,0.0
