help,rating_R,cast,finds,man,man,high,high,family,father,country,young,love,love,woman,story,home,rating_G,king,duration,black,life,life,rating_TV-MA,rating_PG,series,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,1810,0,0,0,0,0,0,0,3543,0,0,0,0,0,0,0.0,0,136,0,0,0,0.0,1.0,0,0,0,2004.0,0.0,0,0,0,0,0,7153,0.0,0,0,0,0,0.0,0.0
0,0.47652274063450883,8224,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,104,0,0,0,0.5234772593654912,0.0,0,0,0,1997.0329994120816,0.0,0,0,0,0,0,1210,0.0,0,0,0,0,0.0,0.0
0,0.6561761241170898,9572,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,112,0,0,0,0.0,0.3438238758829102,0,0,0,2004.4988179858735,0.0,0,0,0,0,0,6630,0.0,0,0,0,0,0.0,0.0
0,0.0,4085,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0.0,0,85,0,0,0,0.0,1.0,0,0,0,2013.0,0.0,0,0,0,0,0,3839,0.0,0,0,0,1,0.0,0.0
0,0.0,4851,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,103,0,0,0,0.0,1.0,0,0,0,2012.2923497036288,0.0,0,0,0,0,0,7568,0.0,0,0,0,0,0.0,0.0
0,0.0,9250,0,0,0,0,0,0,0,7969,0,0,0,0,0,0,0.0,0,94,0,0,0,0.0,1.0,0,0,0,2013.0196988270386,0.0,1,0,0,0,0,3412,0.0,0,0,0,0,0.0,0.0
0,0.0,6933,0,0,0,0,0,0,0,5670,0,0,0,0,0,0,0.0,0,87,0,0,0,0.0,0.0,0,0,0,2012.549304299877,0.0,0,0,0,0,0,7131,0.5054782555418728,0,0,0,0,0.0,0.49452174445812724
0,0.0,7061,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0.0,0,85,0,0,0,0.0,1.0,0,0,0,2013.0,0.0,0,0,0,0,0,3839,0.0,0,0,0,1,0.0,0.0
0,0.0,8187,0,0,0,0,0,0,0,9413,0,0,0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0,2020.1829463113686,0.0,0,0,0,0,0,4997,0.18294631136870865,0,0,0,0,0.0,0.0
0,0.0,7169,0,0,0,0,0,0,0,7363,0,0,0,0,0,0,0.0,0,101,0,0,0,1.0,0.0,0,0,0,2018.7261198567373,0.0,0,0,0,0,0,8679,0.0,0,0,0,0,0.0,0.0
0,0.0,6991,0,0,0,0,0,0,0,4655,0,0,0,0,0,0,0.0,0,85,0,0,0,0.0,1.0,0,0,0,2013.0,0.0,0,0,0,0,0,3839,0.0,0,0,0,1,0.0,0.0
0,0.0,6991,0,0,0,0,0,0,0,5288,0,1,1,0,0,0,0.0,0,87,0,0,0,0.0,0.0,0,0,0,2008.0,0.0,0,0,0,0,0,7234,0.0,0,0,0,0,0.0,1.0
0,0.0,6322,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,53,0,0,0,0.0,0.12720403487341136,0,0,0,2015.7279596512658,0.8727959651265886,0,0,0,0,0,8478,0.0,0,0,0,0,0.0,0.0
0,0.0,6911,0,0,0,0,0,0,0,1536,0,0,0,0,0,0,0.0,0,114,0,0,0,0.3986146248955772,0.0,0,0,0,2017.4055415004177,0.6013853751044228,0,0,0,0,0,8804,0.0,0,0,0,0,0.0,0.0
0,0.0,2127,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0.0,0,159,0,0,0,0.0,0.0,0,0,0,2015.6549243825439,0.0,0,0,0,0,0,6231,1.0,0,0,0,0,0.0,0.0
0,0.5697837893089097,3246,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,114,0,0,0,0.4302162106910903,0.0,0,0,0,2013.4417296855288,0.0,0,0,0,0,0,6477,0.0,0,0,0,0,0.0,0.0
0,0.15993276034886483,5253,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,97,0,0,0,0.8400672396511352,0.0,0,0,0,2018.3198655206977,0.0,0,0,0,0,0,8000,0.0,0,0,0,0,0.0,0.0
0,0.0,5555,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,110,0,0,0,0.0,1.0,0,0,0,1980.3185491152062,0.0,0,0,0,0,0,9755,0.0,0,0,0,0,0.0,0.0
0,0.0,5982,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,131,0,0,0,0.0,1.0,0,0,0,2016.0,0.0,0,0,0,0,0,8992,0.0,0,0,0,0,0.0,0.0
0,0.3233697552343533,2221,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,115,0,0,0,0.0,0.0,0,0,0,2010.5869580418748,0.0,1,0,0,0,0,3088,0.0,0,0,0,0,0.0,0.6766302447656467
0,0.0,7268,0,0,0,0,0,0,0,6044,0,0,0,0,0,0,0.0,0,53,0,0,0,1.0,0.0,0,0,0,2017.0,0.0,0,0,0,0,0,6208,0.0,0,0,0,0,0.0,0.0
0,0.538063045108079,5657,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,117,0,0,0,0.0,0.0,0,0,0,2013.6903152255404,0.0,0,0,0,0,0,3646,0.0,0,0,0,0,0.0,0.461936954891921
0,0.0,6264,0,0,0,0,0,0,0,1685,0,0,0,0,0,0,0.0,0,137,0,0,0,0.0,0.20501381038254451,0,0,0,2013.7949861896175,0.7949861896174555,0,0,0,0,0,3509,0.0,0,0,0,0,0.0,0.0
0,0.0,2340,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,30,0,0,0,0.9868200515642483,0.0,0,0,0,2018.9736401031284,0.013179948435751654,0,0,0,0,0,3923,0.0,0,0,0,0,0.0,0.0
0,0.0,9502,0,0,0,0,0,0,0,1423,0,0,0,0,0,0,0.0,0,121,0,0,0,0.6893115361315074,0.0,0,0,0,2016.5824268974466,0.0,0,0,0,0,0,2668,0.3106884638684926,0,0,0,0,0.0,0.0
0,0.0,4586,0,0,0,0,0,0,0,1601,0,0,0,0,0,0,0.0,0,113,0,0,0,0.0,0.0,0,0,0,2016.1602326676073,0.5200290834508997,0,0,0,0,0,9068,0.4799709165491003,0,0,0,0,0.0,0.0
0,0.0,2055,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,104,0,0,0,0.0,0.8575669163228243,0,0,0,2008.1513383264564,0.0,0,0,0,0,0,5578,0.14243308367717566,0,0,0,0,0.0,0.0
0,0.0,2659,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,55,0,0,0,0.08380825968733863,0.0,0,0,0,2020.748575220938,0.9161917403126614,0,0,0,0,0,6820,0.0,0,0,0,0,0.0,0.0
0,0.0,6480,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,56,0,0,0,0.5477087991931647,0.0,0,0,0,2013.572505590318,0.0,0,0,0,0,0,3924,0.0,0,0,0,0,0.0,0.45229120080683527
0,0.0,7747,0,0,0,0,0,0,0,6044,0,0,0,0,0,0,0.0,0,93,0,0,0,1.0,0.0,0,0,0,2015.0553823256132,0.0,0,0,0,0,0,7481,0.0,0,0,0,0,0.0,0.0
0,0.0,8225,0,0,0,0,0,0,0,1364,0,0,0,0,0,0,0.0,0,128,0,0,0,0.09895581621702287,0.0,0,0,0,2012.593734897302,0.0,0,0,0,0,0,9445,0.9010441837829771,0,0,0,0,0.0,0.0
0,0.0,7644,0,0,0,0,0,0,0,9533,0,0,0,0,0,0,0.0,0,90,0,0,0,0.4720320074011388,0.5279679925988612,0,0,0,2017.1118719703954,0.0,0,0,0,0,0,7711,0.0,0,0,0,0,0.0,0.0
0,0.0,7714,0,0,0,0,0,0,0,1641,0,0,0,0,0,0,0.0,0,124,0,0,0,0.0,0.0,0,0,0,2016.0,0.0,0,0,0,0,0,9392,1.0,0,0,0,0,0.0,0.0
0,0.0,9016,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,94,0,0,0,0.0,0.9433326911222801,0,0,0,2005.9433326911224,0.0,0,0,0,0,0,2080,0.0,0,0,0,0,0.0,0.05666730887771987
0,0.0,8343,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,128,0,0,0,0.0,0.0,0,0,0,2006.4621596678396,0.0,0,0,0,0,0,1899,0.0,0,0,0,0,0.0,1.0
0,0.0,3292,0,0,0,0,0,0,0,6517,0,0,0,0,0,0,0.0,0,90,0,0,0,0.7313744818595606,0.0,0,0,0,2017.5078682641742,0.0,0,0,0,0,0,7348,0.0,0,0,0,0,0.0,0.26862551814043945
0,0.0,7603,0,0,0,0,0,0,0,7969,0,0,0,0,0,0,0.0,0,95,0,0,0,0.0,0.250535060114184,0,0,0,2017.252675300571,0.0,1,0,0,0,0,3412,0.0,0,0,0,0,0.0,0.0
0,0.0,5164,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,91,0,0,0,0.574376961688306,0.0,0,0,0,2019.4256230383116,0.0,0,0,0,0,0,5039,0.0,0,0,0,0,0.0,0.0
0,0.0,5134,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,91,0,0,0,0.49738793994195396,0.0,0,0,0,2016.492163819826,0.0,0,0,0,0,0,7994,0.502612060058046,0,0,0,0,0.0,0.0
0,0.0,9227,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,83,0,0,0,0.5181622876347275,0.0,0,0,0,2018.0363245752694,0.0,0,0,0,0,0,5087,0.0,0,0,0,0,0.0,0.4818377123652725
0,0.0,1278,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,107,0,0,0,0.0,0.0,0,0,0,1994.5318099324402,0.0,0,0,0,0,0,2898,0.5334421476828438,0,0,0,0,0.0,0.4665578523171562
0,0.0,2285,0,0,0,0,0,0,0,6639,0,0,0,0,0,0,0.0,0,107,0,0,0,0.8653502390459232,0.0,0,0,0,2018.9228019123673,0.13464976095407677,0,0,0,0,0,1125,0.0,0,0,0,0,0.0,0.0
0,0.0,2113,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,115,0,0,0,0.0,0.0,0,0,0,2011.0228489477993,0.0,0,0,0,0,0,8319,0.0,0,0,0,0,0.0,1.0
0,0.1494246912494307,2705,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0,2013.1953975299955,0.0,0,0,0,0,0,8286,0.0,0,0,0,0,0.0,0.8505753087505693
0,0.0,2706,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0.0,0,161,0,0,0,0.0,0.0,0,0,0,2016.0,0.0,0,0,0,0,0,6231,1.0,0,0,0,0,0.0,0.0
0,0.25951756958025396,9813,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,104,0,0,0,0.740482430419746,0.0,0,0,0,2017.7404824304197,0.0,0,0,0,0,0,9125,0.0,0,0,0,0,0.0,0.0
1,0.0,5624,0,0,0,0,0,0,0,7969,0,0,0,0,0,0,0.0,0,95,0,0,0,0.0,0.9983457942749996,0,0,0,2011.008271028625,0.0,1,0,0,0,0,3412,0.0,0,0,0,0,0.0,0.0
0,0.0,5704,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,133,0,0,0,0.0,0.0,0,0,0,2008.161639599897,0.0,0,0,0,0,0,8359,0.0,0,0,0,0,0.0,1.0
0,0.0,5982,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,89,0,0,0,0.9691076445200968,0.0,0,0,0,2016.691076445201,0.0,0,0,0,0,0,3762,0.0,0,0,0,0,0.0,0.03089235547990321
0,0.5183770032056968,9372,0,0,0,0,0,0,0,3779,0,0,0,0,0,0,0.0,0,90,0,0,0,0.4816229967943032,0.0,0,0,0,2018.0,0.0,0,0,0,0,0,4994,0.0,0,0,0,0,0.0,0.0
0,0.0,8767,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,104,0,0,0,1.0,0.0,0,0,0,2017.4718519254086,0.0,0,0,0,0,0,2765,0.0,0,0,0,0,0.0,0.0
0,0.0,2400,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,88,0,0,0,0.0,0.0,0,0,0,2007.0,0.0,0,0,0,0,0,3924,0.0,0,0,0,0,0.0,1.0
0,0.0,3449,0,0,0,0,0,0,0,6644,0,0,0,0,0,0,0.0,0,78,0,0,0,1.0,0.0,0,0,0,2017.717001457894,0.0,0,0,0,0,0,5228,0.0,0,0,0,0,0.0,0.0
0,0.0,4989,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0.0,0,141,0,0,0,0.0,0.0,0,0,0,2016.6415977512138,1.0,0,0,0,0,0,7581,0.0,0,0,0,0,0.0,0.0
0,0.0,9016,0,0,0,0,0,0,0,4244,0,0,0,0,0,0,0.0,0,92,0,0,0,0.0,0.42485903516088064,0,0,0,2007.7254228945174,0.5751409648391194,0,0,0,0,0,1701,0.0,0,0,0,0,0.0,0.0
0,0.0,8052,0,0,0,0,0,0,0,7721,0,0,0,0,0,0,0.0,0,97,0,0,0,0.9002328725887059,0.0,0,0,0,2016.0,0.0,0,0,0,0,0,3566,0.0,0,0,0,0,0.0,0.0
0,0.0,9843,0,0,0,0,0,0,0,9006,0,0,0,0,0,0,0.0,0,51,0,0,0,1.0,0.0,0,0,0,2017.6463729341033,0.0,0,0,0,0,0,7356,0.0,0,0,0,0,0.0,0.0
0,0.0,4473,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,90,0,0,0,0.3176940713742138,0.6823059286257862,0,0,0,2018.6823059286257,0.0,0,0,0,0,0,7906,0.0,0,0,0,0,0.0,0.0
0,0.0,6916,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,30,0,0,0,0.95596677627793,0.0,0,0,0,2019.0440332237222,0.0,0,0,0,0,0,3925,0.04403322372206997,0,0,0,0,0.0,0.0
0,0.0,7632,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,0.0,0,130,0,0,0,0.0,0.0,0,0,0,2012.8966323775687,0.0,0,0,0,0,0,9409,1.0,0,0,0,0,0.0,0.0
0,0.0,6656,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,133,0,0,0,0.0,0.0,0,0,0,2005.7996649261997,0.0,0,0,0,0,0,8359,0.0,0,0,0,0,0.0,1.0
0,0.0,9626,0,0,0,0,0,0,1,1325,0,0,0,0,0,0,0.0,0,120,0,0,0,0.0,0.0,0,0,0,2014.0,0.0,0,0,0,0,0,7395,1.0,0,0,0,0,0.0,0.0
0,0.0,7638,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,124,0,0,0,0.0,0.0,0,0,0,2002.0,0.0,0,0,0,0,0,2971,0.0,0,0,0,0,0.0,1.0
0,0.0,5589,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0,2015.0309569168146,0.34365230560485693,0,0,0,0,0,5326,0.6563476943951431,0,0,0,0,0.0,0.0
0,0.0,8984,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,139,0,0,0,0.0,0.0,0,0,0,2003.9090349797182,0.0,0,0,0,0,0,1963,0.0,0,0,0,0,0.0,1.0
0,0.0,7382,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,94,0,0,0,0.902391481176414,0.0,0,0,0,2016.535872217646,0.0,0,0,0,0,0,1405,0.0,0,0,0,0,0.0,0.09760851882358601
0,0.0,6763,0,0,0,0,0,0,0,4719,0,0,0,0,0,0,0.0,0,99,0,0,0,0.898050896822709,0.0,0,0,0,2015.7766107618725,0.0,0,0,0,0,0,2335,0.0,0,0,0,0,0.0,0.101949103177291
0,0.0,6832,0,0,0,0,0,0,0,9687,0,0,0,0,0,0,0.0,0,93,0,0,0,0.8427253812639688,0.1572746187360312,0,0,0,2015.6290984749442,0.0,0,0,0,0,0,7577,0.0,0,0,0,0,0.0,0.0
0,0.0,6571,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0.0,0,85,0,0,0,0.0,1.0,0,0,0,2013.0,0.0,0,0,0,0,0,3839,0.0,0,0,0,1,0.0,0.0
0,0.5625052709798489,9581,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,102,0,0,0,0.0,0.4374947290201511,0,0,0,2015.2500210839194,0.0,0,0,0,0,0,5703,0.0,0,0,0,0,0.0,0.0
0,0.0,6245,0,0,0,0,0,0,0,3543,0,0,0,0,0,0,0.0,0,95,0,0,0,0.6444527607554288,0.3555472392445712,0,0,0,2013.4445276075544,0.0,0,0,0,0,0,8097,0.0,0,0,0,0,0.0,0.0
0,0.0,9314,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,88,0,0,0,0.8618605784343367,0.13813942156566328,0,0,0,2014.3423269412121,0.0,0,0,0,0,0,6909,0.0,0,0,0,0,0.0,0.0
0,0.0,2293,0,0,0,0,0,0,0,3944,0,0,0,0,0,0,0.0,0,92,0,0,0,0.0,0.9989225084633329,0,0,0,2006.00323247461,0.0010774915366671411,0,0,0,0,0,2075,0.0,0,0,0,0,0.0,0.0
0,0.0,1306,0,0,0,0,0,0,0,7969,0,0,0,0,0,0,0.0,0,92,0,0,0,0.0,0.7767167606088843,0,0,0,2019.8835838030445,0.0,1,0,0,0,0,3412,0.0,0,0,0,0,0.0,0.0
0,0.0,7021,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,88,0,0,0,0.0,1.0,0,0,0,2019.0,0.0,0,0,0,0,0,7881,0.0,0,0,0,0,0.0,0.0
0,0.0,7077,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,128,0,0,0,0.0,0.9042687927140568,0,0,0,2015.0426879271406,0.0,0,0,0,0,0,9029,0.0,0,0,0,0,0.0,0.0957312072859432
0,0.0,5097,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,100,0,0,0,0.0,1.0,0,0,1,2013.0,0.0,0,1,0,0,0,5967,0.0,0,0,0,0,0.0,0.0
0,0.0,3889,0,0,0,0,1,0,0,3543,0,0,0,0,0,0,0.0,0,88,0,0,0,1.0,0.0,0,0,0,2015.0,0.0,0,1,0,0,0,2669,0.0,0,0,0,0,0.0,0.0
0,0.0,3081,0,0,0,0,0,0,0,7988,0,0,0,0,0,0,0.0,0,95,0,0,0,0.27451197504263425,0.7254880249573658,0,0,0,2019.6274401247867,0.0,0,0,0,0,0,3298,0.0,0,0,0,0,0.0,0.0
0,0.0,1343,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,90,0,0,0,0.0,0.0,0,0,1,2019.0,0.0,0,0,0,0,0,1585,0.0,0,0,0,0,0.0,1.0
0,0.0,3383,0,0,0,0,0,0,0,6044,0,0,0,0,0,0,0.0,0,53,0,0,0,1.0,0.0,0,0,0,2017.0,0.0,0,0,0,0,0,6208,0.0,0,0,0,0,0.0,0.0
0,0.0,7732,0,0,0,0,0,0,0,1396,0,0,0,0,0,0,0.0,0,142,0,0,0,0.0,0.13548249433293003,0,0,0,2017.3225875283354,0.86451750566707,0,0,0,0,0,3702,0.0,0,0,0,0,0.0,0.0
0,0.0,5535,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,115,0,0,0,0.0,0.678440963135241,0,0,0,1987.6820939953484,0.0,0,0,0,0,0,9634,0.0,0,0,0,0,0.0,0.32155903686475895
0,0.20511649521448094,5518,0,0,0,0,0,0,0,8249,0,0,0,0,0,0,0.0,0,92,0,0,0,0.7948835047855191,0.0,0,0,0,2015.6153494856435,0.0,0,0,0,0,0,7478,0.0,0,0,0,0,0.0,0.0
0,0.1896723787738016,3164,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,82,0,0,0,0.0,0.0,0,0,0,2013.4309828636785,0.0,0,0,0,0,0,5286,0.8103276212261984,0,0,0,0,0.0,0.0
0,0.5625473854127689,3060,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,97,0,0,0,0.0,0.0,0,0,0,2001.813495093668,0.0,0,0,0,0,0,8578,0.0,0,0,0,0,0.0,0.43745261458723106
0,0.0,2101,0,0,0,0,0,0,0,7043,0,0,0,0,0,0,0.0,0,103,0,0,0,1.0,0.0,0,0,0,2018.9463497136358,0.0,0,0,0,0,0,1319,0.0,0,0,0,0,0.0,0.0
0,0.0,2612,0,0,0,0,0,0,0,5288,0,1,1,0,0,0,0.0,0,87,0,0,0,0.0,0.0,0,0,0,2008.0,0.0,0,0,0,0,0,7234,0.0,0,0,0,0,0.0,1.0
0,0.0,9382,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,87,0,0,0,0.7418404263883185,0.2581595736116815,0,0,0,2017.225521279165,0.0,0,0,0,0,0,7697,0.0,0,0,0,0,0.0,0.0
0,0.0,7704,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,0.0,0,134,0,0,0,0.0,0.24638636285932147,0,0,0,2016.7680681857034,0.7536136371406785,0,0,0,0,0,3719,0.0,0,0,0,0,0.0,0.0
0,0.0,5382,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,97,0,0,0,0.0,0.0,0,0,0,2017.8247599803904,1.0,0,0,0,0,0,7810,0.0,0,0,0,0,0.0,0.0
0,0.0,4079,0,0,0,0,0,0,0,3543,0,0,0,0,0,0,0.0,0,86,0,0,0,0.0,1.0,0,0,1,2007.0,0.0,0,0,0,0,0,6890,0.0,0,0,0,0,0.0,0.0
0,0.0,3589,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0.0,0,122,0,0,0,0.0,0.0,0,0,0,2014.8434061622067,0.21085154055170008,0,0,0,0,0,7391,0.7891484594482999,0,0,0,0,0.0,0.0
0,0.5151174169789624,6809,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,84,0,0,0,0.0,0.0,0,0,0,2015.3337084132313,0.4848825830210376,0,0,0,0,0,6759,0.0,0,0,0,0,0.0,0.0
0,0.0,4829,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,104,0,0,0,0.0,0.0,0,0,0,2010.382019947294,0.0,0,0,0,0,0,8276,0.0,0,0,0,0,0.0,1.0
0,0.0,7844,0,0,0,0,0,0,0,1631,0,0,0,0,0,0,0.0,0,112,0,0,0,0.0,0.5775664061012311,0,0,0,2015.1121679694938,0.4224335938987689,0,0,0,0,0,3772,0.0,0,0,0,0,0.0,0.0
0,0.0,1321,0,0,0,0,0,0,0,6240,0,0,0,0,0,0,0.0,0,111,0,0,0,0.6263186439655112,0.0,0,0,0,2016.747362712069,0.3736813560344888,0,0,0,0,0,9154,0.0,0,0,0,0,0.0,0.0
0,0.0,7560,0,0,0,0,0,0,0,3543,0,0,0,0,0,0,0.0,0,108,0,0,0,1.0,0.0,0,0,0,2016.0,0.0,0,0,0,0,0,2997,0.0,0,0,0,0,0.0,0.0
0,0.0,1586,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0.0,0,113,0,0,0,0.6998523796644707,0.0,0,0,0,2015.1991142779868,0.0,0,0,0,0,0,4856,0.30014762033552933,0,0,0,0,0.0,0.0
0,0.0,6719,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,100,0,0,0,0.47406290898885817,0.0,0,0,0,2001.273761451688,0.0,0,0,0,0,0,2912,0.5259370910111418,0,0,0,0,0.0,0.0
0,0.0,9036,0,0,0,0,0,0,0,6756,0,0,0,0,0,0,0.0,0,93,0,0,0,0.9360264368996433,0.0,0,0,0,2019.616158621398,0.0,0,0,0,0,0,9120,0.0,0,0,0,0,0.0,0.0
0,0.0,6207,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,104,0,0,0,0.38636462483531686,0.6136353751646831,0,0,0,2014.9318231241766,0.0,0,0,0,0,0,6053,0.0,0,0,0,0,0.0,0.0
0,0.0,4095,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,89,0,0,0,0.0,0.0,0,0,0,2000.6300759831277,0.0,0,0,0,0,0,8077,0.1547103519486831,0,0,0,0,0.0,0.8452896480513169
0,0.0,5695,0,0,0,0,0,0,0,1364,0,0,0,0,0,0,0.0,0,123,0,0,0,0.0,0.07499958555448338,0,0,0,2011.149999171109,0.0,0,0,0,0,0,3731,0.0,0,0,0,0,0.0,0.9250004144455166
0,0.0,7321,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0.0,0,126,0,0,0,0.0,0.0,0,0,0,2015.103947628746,0.34488306986065986,0,0,0,0,0,9340,0.6551169301393401,0,0,0,0,0.0,0.0
0,0.0,9743,0,0,0,0,0,0,0,3369,0,0,0,0,0,0,0.0,0,117,0,0,0,0.0,0.346936724876005,0,0,0,2011.183696026364,0.653063275123995,0,0,0,0,0,6961,0.0,0,0,0,0,0.0,0.0
0,0.0,5712,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0.0,0,85,0,0,0,0.0,1.0,0,0,0,2013.0,0.0,0,0,0,0,0,3839,0.0,0,0,0,1,0.0,0.0
0,0.9214013169841563,9444,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,102,0,0,0,0.0,0.0,0,0,0,1999.6505723433327,0.0,0,0,0,0,0,9774,0.0,0,0,0,0,0.0,0.07859868301584372
0,0.0,5666,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,98,0,0,0,0.0,0.39658946347397495,0,0,0,1998.9317892694794,0.0,0,0,0,0,0,5639,0.603410536526025,0,0,0,0,0.0,0.0
0,0.0,8738,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,103,0,0,0,1.0,0.0,0,0,0,2017.6677986797336,0.0,0,0,0,0,0,2734,0.0,0,0,0,0,0.0,0.0
0,0.0,2007,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,106,0,0,0,0.0,1.0,0,0,0,2011.0,0.0,0,0,0,0,0,5560,0.0,0,0,0,0,0.0,0.0
0,0.0,1459,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0.0,0,124,0,0,0,0.3578775107218197,0.0,0,0,0,2011.7157550214436,0.0,0,0,0,0,0,3773,0.0,0,0,0,0,0.0,0.6421224892781803
0,0.0,9625,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,103,0,0,0,0.0,0.0,0,0,0,2016.0546935813486,1.0,0,0,0,0,0,3821,0.0,0,0,0,0,0.0,0.0
0,0.0,5939,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,127,0,0,0,0.0,0.0,0,0,1,2011.0,0.0,0,0,0,0,0,3723,0.0,0,0,0,0,0.0,1.0
0,0.0,5651,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,103,0,0,0,0.699224574530841,0.0,0,0,0,2017.699224574531,0.30077542546915903,0,0,0,0,0,7896,0.0,0,0,0,0,0.0,0.0
0,0.594230025148418,3143,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,109,0,0,0,0.0,0.40576997485158195,0,0,0,1990.29037047782,0.0,0,0,0,0,0,9776,0.0,0,0,0,0,0.0,0.0
0,0.0,6449,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,104,0,0,0,0.6702319828291733,0.0,0,0,0,2009.4046396565834,0.0,0,0,0,0,0,2132,0.0,0,0,0,0,0.0,0.3297680171708267
0,0.0,3713,0,0,0,0,0,0,0,9337,0,0,0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0,2012.0,0.0,0,0,0,0,0,8301,0.0,0,0,0,0,0.0,1.0
