girls,rating_R,cast,man,man,house,high,high,family,father,country,young,rating_TV-G,love,love,woman,rating_NC-17,rating_NR,rating_G,king,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,group,director,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,3953,0,0,0,0,0,0,0,1325,1,0.0,0,1,1,0.0,0.0,0.0,0,114,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,0,2562,0,0,0,0.0,0.0
0,0.0,2504,0,0,0,0,0,0,0,6044,1,0.0,0,0,0,0.0,0.0,0.0,0,200,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1965.0,0.0,0,0,0,0,5948,0,0,0,0.0,1.0
0,0.0,2738,0,1,0,0,0,0,0,1772,1,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,0,1013,0,0,0,0.0,0.0
0,0.0,4005,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,112,0,0,0.0,0.8790425565341315,0,0.0,0,0,0.0,0,0,2015.9113830088072,0.0,0,0,0,0,2579,0,0,0,0.0,0.12095744346586845
0,0.0,7596,0,1,0,0,0,1,0,3543,0,0.0,0,0,0,0.0,0.0,0.0,0,105,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,0,7424,0,0,0,0.0,0.0
0,0.6135531128510655,6657,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,110,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2001.8882784044256,0.0,1,0,0,0,3265,0,0,0,0.0,0.3864468871489345
0,0.0,4393,0,0,0,0,0,0,0,9337,0,0.0,0,1,0,0.0,0.0,0.0,0,97,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,8236,0,0,1,0.0,0.0
0,0.0,5689,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,96,0,0,0.0,1.0,0,0.0,1,0,0.0,0,0,2017.9733125735208,0.0,0,0,0,0,7961,0,0,0,0.0,0.0
0,0.9617436881703674,7049,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,116,0,0,0.0,0.03825631182963263,0,0.0,0,0,0.0,0,0,2010.3443068064666,0.0,0,0,0,0,8930,0,0,0,0.0,0.0
0,0.0,9688,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,136,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2010.7389663517351,0.0,0,0,0,0,8881,0,0,0,0.0,1.0
0,1.0,4532,0,0,0,0,0,1,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,121,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,3325,0,0,0,0.0,0.0
0,0.8927188014342529,6427,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,109,0,0,0.0,0.10728119856574714,0,0.0,0,0,0.0,0,0,2014.3218435956971,0.0,0,0,0,0,8311,0,0,0,0.0,0.0
0,0.0,4491,0,1,0,0,0,0,0,3278,0,0.0,0,1,0,0.0,0.0,0.0,0,103,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2011.0,0.0,0,0,0,0,5866,0,0,0,0.0,0.0
0,1.0,2281,0,0,0,0,0,0,0,9337,1,0.0,0,0,0,0.0,0.0,0.0,0,97,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,1,0,0,0,9454,0,0,0,0.0,0.0
0,0.0,3015,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,104,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4621,1,0,0,0.0,0.0
0,0.0,1631,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,108,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,0,0,0,7192,0,0,0,0.0,1.0
0,0.11589082493613356,4920,0,0,0,0,0,0,0,3283,0,0.0,0,0,0,0.0,0.0,0.0,0,109,0,0,0.0,0.8841091750638664,0,0.0,0,0,0.0,0,0,2012.4635632997445,0.0,0,0,0,0,1069,0,0,0,0.0,0.0
0,1.0,7282,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,112,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,0,0,0,4301,0,0,0,0.0,0.0
0,0.0,8830,0,0,0,0,0,0,1,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,112,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,0,0,0,5109,0,0,1,0.0,1.0
0,0.0,3282,0,0,0,0,0,0,0,8040,1,0.0,0,0,0,0.0,0.0,0.0,0,89,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,1,0,0,0,9525,0,0,0,0.0,1.0
0,0.0,2189,0,0,0,0,0,0,0,5057,0,0.0,0,0,0,0.0,0.0,0.0,0,102,0,0,0.0,0.019646572688131303,0,0.0,0,0,0.0,0,0,2019.019646572688,0.0,0,0,0,0,1990,0,0,0,0.0,0.9803534273118687
0,0.0,4878,0,0,0,0,0,0,0,3278,0,0.0,0,1,0,0.0,0.0,0.0,0,93,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,0,1283,0,0,0,0.0,0.0
0,0.21838019181807378,2898,0,0,0,0,0,0,0,5237,0,0.0,0,0,0,0.0,0.0,0.0,0,103,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.563239616364,0.0,0,0,0,0,1178,0,0,0,0.0,0.0
0,0.0,8060,0,0,0,0,0,0,0,7356,0,0.0,0,0,0,0.0,0.0,0.0,0,106,0,0,0.0,1.0,0,0.0,0,0,0.0,1,0,2019.0,0.0,0,0,0,0,2219,0,0,0,0.0,0.0
0,0.0,5662,0,0,0,0,0,0,0,1856,1,0.0,0,0,1,0.0,0.0,0.0,0,94,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,6225,0,0,0,0.0,0.0
0,0.0,5442,0,0,0,0,0,1,0,6044,0,0.0,0,0,0,0.0,1.0,0.0,0,112,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,1991.0,0.0,1,0,0,0,6711,0,0,0,0.0,0.0
0,0.0,8089,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,103,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,0,0,0,6133,0,0,0,0.0,1.0
0,0.0,2002,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,101,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2011.0,0.0,0,0,0,0,7155,0,0,0,0.0,1.0
0,1.0,8072,0,0,0,0,0,0,0,6044,1,0.0,0,0,1,0.0,0.0,0.0,0,132,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2005.0,0.0,0,0,0,0,1665,0,0,0,0.0,0.0
0,0.0,9796,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,152,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1972.624290466227,1.0,0,0,0,0,1859,0,0,1,0.0,0.0
0,1.0,7396,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,133,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,3637,0,0,0,0.0,0.0
0,0.0,8626,0,0,0,0,0,0,0,6296,0,0.0,0,0,0,0.0,0.0,0.0,0,93,0,0,0.0,0.0,0,1.0,1,0,0.0,0,0,2012.0,0.0,1,0,0,0,1064,0,0,0,0.0,0.0
0,0.0,3511,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,0.12985158195082214,0,0.8701484180491779,0,0,0.0,0,0,2013.1686642375573,0.0,0,0,0,0,1076,0,0,0,0.0,0.0
0,0.0,8025,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,169,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2007.0,1.0,0,0,0,0,4107,0,0,0,0.0,0.0
0,0.0,9936,0,0,0,0,0,0,0,1813,0,0.0,0,0,0,0.0,0.0,0.0,0,86,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2011.1494226330715,0.9750962278214074,0,0,0,0,5859,0,0,0,0.0,0.0
0,0.0,8216,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,129,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,0,6121,0,0,0,0.0,0.0
0,0.8684196153544822,7478,0,0,0,0,0,0,0,4668,0,0.0,0,0,0,0.0,0.0,0.0,0,90,0,0,0.0,0.0,0,0.1315803846455178,0,0,0.0,0,0,2014.8684196153545,0.0,0,0,0,0,7809,0,0,1,0.0,0.0
0,0.13305823291609464,2869,0,0,0,0,0,0,0,6269,0,0.0,0,0,0,0.0,0.0,0.0,0,110,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2005.5322329316643,0.8669417670839054,0,0,0,0,7831,0,0,0,0.0,0.0
0,0.0,7053,0,1,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,135,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,1,0,0,0,8114,0,0,0,0.0,0.0
0,1.0,9484,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0.0,0.0,0,123,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,0,4967,0,0,0,0.0,0.0
0,0.0,4227,0,0,0,0,0,0,0,1325,1,0.0,0,0,0,0.0,0.0,0.0,0,127,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2011.0,0.0,0,0,0,0,6231,0,0,0,0.0,0.0
0,0.0,7719,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,101,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2002.0,0.0,0,0,0,0,6672,0,0,0,0.0,1.0
0,0.0,6812,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,111,0,0,0.0,0.0,0,0.14989617217709628,0,0,0.0,0,0,2018.650934450406,0.0,0,0,0,0,5498,0,0,0,0.0,0.8501038278229037
0,0.0,5130,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,0.7135456312693986,0,0.0,0,0,0.0,0,0,2013.5780893185754,0.0,0,0,0,0,8168,0,0,0,0.0,0.28645436873060137
0,0.6253184708160521,4715,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,130,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,1839,0,0,0,0.0,0.0
0,0.0,1268,0,0,0,0,0,0,0,1641,0,0.0,1,1,0,0.0,0.0,0.0,0,127,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,1,0,0,0,9234,0,0,0,0.0,0.0
0,0.0,8992,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,0.0,1,0.0,0,0,0.0,0,0,2018.0,0.0,1,0,0,0,2482,0,0,0,0.0,0.0
0,0.0,8837,0,1,0,0,0,0,0,1641,1,0.0,0,0,1,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,2016.0,1.0,0,0,0,0,3424,0,0,0,0.0,0.0
0,0.0,9364,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,94,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,0,9512,0,0,0,0.0,1.0
0,0.0,8526,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,118,0,0,0.0,0.0,0,1.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1660,0,0,0,0.0,0.0
0,0.0,5872,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,126,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2013.9171544176425,0.659762868136862,0,0,0,0,3570,0,0,0,0.0,0.0
0,0.0,4633,0,0,0,0,0,0,1,9337,1,0.0,0,0,1,0.0,0.0,0.0,0,107,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,0,1117,0,0,0,0.0,0.0
0,0.2741729906636782,3409,0,0,0,0,0,0,0,5120,0,0.0,0,0,0,0.0,0.0,0.0,0,119,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.354962056018,0.7258270093363218,0,0,0,0,4655,0,0,0,0.0,0.0
0,0.0,8450,0,0,0,0,0,1,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,111,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,0,8192,0,0,0,0.0,0.0
0,1.0,4401,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,122,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,8730,0,0,0,0.0,0.0
0,0.0,9330,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,162,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2008.9070841391438,1.0,0,0,0,0,7988,0,0,0,0.0,0.0
0,0.0,8499,0,0,0,0,0,0,1,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,94,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,2,0,0,0,3231,0,0,0,0.0,1.0
0,0.0,1721,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0.0,0.23480309427451318,0.0,0,92,0,0,0.0,0.7651969057254868,0,0.0,0,0,0.0,0,0,2010.1299226431372,0.0,0,0,0,0,8466,0,0,0,0.0,0.0
0,0.16755292772467567,1388,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,111,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2004.3244707227532,0.0,0,0,0,0,5443,0,0,0,0.0,0.8324470722753243
0,0.0,9757,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,87,0,0,0.0,0.0,0,0.7260181746885103,0,0,0.0,0,0,2010.5203634937702,0.0,0,0,0,0,3168,0,0,0,0.0,0.27398182531148974
0,0.461653277079331,8938,0,1,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,62,0,0,0.0,0.538346722920669,0,0.0,0,0,0.0,0,0,2018.6917336146034,0.0,0,0,0,0,1030,0,0,0,0.0,0.0
0,0.0,8928,0,1,0,0,0,1,0,1325,1,0.0,0,0,0,0.0,0.0,0.0,0,136,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,0,8087,0,0,0,0.0,0.0
0,0.0,1460,0,0,0,0,0,0,0,6762,1,0.0,0,0,1,0.0,0.0,0.0,0,124,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,1592,0,0,0,0.0,0.0
0,0.0,2536,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,119,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,0,1874,0,0,0,0.0,0.0
0,0.0,5105,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,1.0,0.0,0,135,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4931,0,0,0,0.0,0.0
0,0.0,9599,0,0,0,0,0,0,0,1325,0,0.0,0,1,1,0.0,0.0,0.0,0,96,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8421,0,0,0,0.0,0.0
0,0.36386374628897333,2658,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,96,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.3613625371104,0.0,0,0,0,0,7996,0,0,0,0.0,0.0
0,1.0,2253,0,0,0,0,0,0,0,9337,1,0.0,0,0,0,0.0,0.0,0.0,0,96,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,0,2765,0,0,0,0.0,0.0
0,0.0,2174,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,142,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,9389,0,0,0,0.0,0.0
0,0.8891869113851452,6106,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,98,0,0,0.0,0.11081308861485484,0,0.0,0,0,0.0,0,0,2015.2216261772296,0.0,1,0,0,0,1818,0,0,0,0.0,0.0
0,0.0,3843,0,0,0,0,0,0,0,1325,0,0.0,0,0,1,0.0,0.0,0.0,0,168,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1991.627193034493,0.6686403482753408,0,0,0,0,9744,0,0,0,0.0,0.0
0,0.0,1541,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,89,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,2590,0,0,0,0.0,0.0
0,0.0,5537,0,0,0,0,0,1,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,106,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.093748397535,0.2265629006162707,0,0,0,0,5318,0,0,0,0.0,0.0
0,0.0,3793,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,84,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.9972056161796,0.0,0,0,0,0,6098,0,0,0,0.0,0.0
0,0.0,7516,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0.0,0.0,0,102,0,0,0.0,0.0,1,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,0,7954,0,0,0,0.0,0.0
0,0.0,2698,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,80,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2006.65585253034,0.0,0,0,0,0,2447,0,0,0,0.0,0.43441474696599647
0,1.0,2482,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,90,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,5267,0,0,0,0.0,0.0
0,0.0,8033,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,108,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2015.0086799554902,0.0,0,0,0,0,4534,0,0,0,0.0,0.0
0,0.0,1719,0,0,0,0,0,0,0,6762,1,0.0,0,0,1,0.0,0.0,0.0,0,124,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,1592,0,0,0,0.0,0.0
0,1.0,8073,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,140,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,0,4301,0,0,0,0.0,0.0
0,0.0,4868,0,0,0,0,0,0,1,6044,1,0.0,0,0,0,0.0,0.0,0.0,0,79,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,3372,0,0,1,0.0,0.0
0,1.0,4384,0,1,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,122,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,0,6694,0,0,0,0.0,0.0
0,0.0,9886,0,0,0,0,0,0,0,5057,0,0.0,0,0,1,0.0,0.0,0.0,0,107,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,0,4627,0,0,0,0.0,0.0
0,0.0,5671,0,0,0,0,0,0,0,1843,0,0.0,0,0,0,0.0,0.0,0.0,0,94,0,0,0.0,0.9083494202545881,0,0.0,0,0,0.0,0,0,2017.1833011594908,0.09165057974541191,0,0,0,0,6212,0,0,0,0.0,0.0
0,1.0,6478,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,101,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4480,0,0,0,0.0,0.0
0,0.0,9249,0,0,0,0,0,0,0,9337,1,0.0,0,0,0,0.0,0.0,0.0,0,147,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1,2011.0,0.0,0,0,0,0,1660,0,0,0,0.0,1.0
0,1.0,1108,0,0,0,0,0,0,0,3998,0,0.0,0,0,0,0.0,0.0,0.0,0,125,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2010.8248284592817,0.0,0,0,0,0,6093,0,0,0,0.0,0.0
0,1.0,4102,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,130,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2002.0,0.0,0,0,0,0,2534,0,0,0,0.0,0.0
0,0.0,8556,0,0,0,0,0,0,0,1695,0,0.0,0,0,0,0.0,0.0,0.0,0,140,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2014.2276402473478,0.6930899381630414,0,0,0,0,7078,0,0,0,0.0,0.0
0,0.0,4415,0,0,0,0,0,0,0,5203,0,0.0,0,0,0,0.0,0.0,0.0,0,109,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2009.2730589032838,0.0,0,0,0,0,8779,0,0,0,0.0,0.0
0,0.0,1283,0,1,0,0,0,0,0,9337,0,0.0,0,0,1,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0,1.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,0,4933,0,0,0,0.0,0.0
0,1.0,5452,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0.0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2000.0,0.0,0,0,0,0,5682,0,0,0,0.0,0.0
0,1.0,8178,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,0,6605,0,0,0,0.0,0.0
0,1.0,9031,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0.0,0.0,0,114,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,0,5972,0,0,0,0.0,0.0
0,0.0,6480,0,0,0,0,0,0,0,8532,0,0.0,0,0,0,0.0,0.0,0.0,0,81,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2012.7968068298542,0.0,0,0,0,0,5263,0,0,0,0.0,0.0
0,0.0,5882,0,0,0,0,0,0,0,3278,0,0.0,0,0,0,0.0,0.0,0.0,0,106,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,9709,0,0,0,0.0,0.0
0,0.2804253146095389,5803,0,0,0,0,0,0,0,5057,0,0.0,0,1,0,0.0,0.0,0.0,0,110,0,1,0.0,0.7195746853904611,0,0.0,0,0,0.0,0,0,2019.3174481123428,0.0,0,0,0,0,8671,0,0,0,0.0,0.0
0,0.8642108217570876,3828,0,0,0,0,0,0,0,7819,0,0.0,0,0,0,0.0,0.0,0.0,0,120,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1993.6789458912147,0.0,0,0,0,0,3284,0,0,0,0.0,0.13578917824291237
0,0.0,5764,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,107,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,1040,0,0,0,0.0,0.0
0,0.0,2923,0,1,0,0,0,0,0,1325,0,0.0,0,0,1,0.0,0.0,0.0,0,148,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,5231,0,0,0,0.0,0.0
0,1.0,4179,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,89,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,1,0,0,0,7021,0,0,0,0.0,0.0
0,0.0,1271,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2004.0,1.0,0,0,0,0,9199,0,0,0,0.0,0.0
0,0.0,4795,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,81,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2011.8529929503152,1.0,0,0,0,0,2483,0,0,0,0.0,0.0
0,0.0,6931,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,131,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2010.3581465033458,1.0,0,0,0,0,2943,0,0,0,0.0,0.0
0,0.5870206898934821,1031,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,107,0,0,0.0,0.0,0,0.4129793101065179,0,0,0.0,0,0,2015.7610620696805,0.0,0,0,0,0,5145,0,0,0,0.0,0.0
0,0.7006522339805773,9039,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,102,0,0,0.0,0.0,0,0.2993477660194227,0,0,0.0,0,0,2004.2234804233008,0.0,0,0,0,0,9770,0,0,0,0.0,0.0
0,0.0,1985,0,0,0,0,0,0,0,7819,0,0.0,0,0,0,0.0,0.0,0.0,0,114,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1998.0,0.0,0,0,0,0,3271,0,0,0,0.0,1.0
0,0.0,6823,0,1,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,113,0,0,0.0,0.2933698613948651,0,0.0,0,0,0.0,0,0,2017.293369861395,0.7066301386051349,0,0,0,0,4233,0,0,0,0.0,0.0
0,0.0,8217,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,125,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,4769,0,0,0,0.0,0.0
0,0.0,1241,0,0,0,0,0,0,0,4557,0,0.0,0,0,0,0.0,0.0,0.0,0,121,0,0,0.0,0.4843969157830629,0,0.0,0,0,0.0,0,0,2013.4219845789153,0.5156030842169371,0,0,0,0,4312,0,0,0,0.0,0.0
0,0.0,3852,0,0,0,0,0,0,0,9998,0,0.0,0,0,0,0.0,1.0,0.0,0,105,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,0,5563,0,0,0,0.0,0.0
0,0.0,5788,0,0,0,0,0,0,0,9337,0,0.0,0,0,1,0.0,0.0,0.0,0,92,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,5294,0,0,0,0.0,0.0
0,0.0,1570,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,131,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,2018.0,1.0,0,0,0,0,3395,0,0,0,0.0,0.0
