help,rating_R,cast,little,finds,house,high,high,family,father,country,young,love,love,rating_TV-G,woman,american,home,rating_G,duration,black,life,life,rating_TV-MA,rating_PG,rating_UR,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,5977,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,132,0,0,0,0.01214028401643763,0.0,0.0,0,0.0,0,0,2010.109262556148,0.0,0,0,0,0,6029,0.0,0,0,0,0.0,0.9878597159835624
0,0.08257314836325091,6967,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,144,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2006.8257314836326,0.0,0,0,0,0,4992,0.0,0,0,0,0.0,0.9174268516367491
0,0.8696329868276217,1468,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,99,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.7822020790343,0.1303670131723783,0,0,0,0,4816,0.0,0,0,0,0.0,0.0
0,0.0,7619,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,139,0,0,0,0.44121929943418126,0.0,0.0,0,0.0,0,0,2012.9709736949076,0.5587807005658187,0,0,0,0,3905,0.0,0,0,0,0.0,0.0
1,1.0,5955,0,0,0,0,0,1,0,9337,0,0,0,0.0,0,0,0,0.0,112,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,5782,0.0,0,0,0,0.0,0.0
0,1.0,7694,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,127,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1997.0,0.0,0,0,0,0,7247,0.0,0,0,0,0.0,0.0
0,0.2367264428988085,3806,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,87,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.7632735571012,0.7632735571011915,1,0,0,0,1587,0.0,0,0,0,0.0,0.0
0,0.0,5647,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,84,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,4989,0.0,0,0,0,0.0,0.0
0,0.0,7097,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,131,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.2890372372256,0.0,0,0,0,0,4464,0.5703209209248111,0,0,0,0.0,0.0
0,1.0,8585,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,102,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1995.2200513992889,0.0,0,0,0,0,5734,0.0,0,0,0,0.0,0.0
0,0.08554846082936063,8287,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,89,0,0,0,0.9144515391706394,0.0,0.0,0,0.0,0,0,2017.7433546175118,0.0,0,0,0,0,9883,0.0,0,0,0,0.0,0.0
0,0.7693587768257528,1646,0,0,0,0,0,0,0,1671,0,0,0,0.0,0,0,0,0.0,98,0,0,0,0.23064122317424718,0.0,0.0,0,0.0,0,0,2016.2306412231742,0.0,0,0,0,0,3194,0.0,0,0,0,0.0,0.0
0,0.0,1780,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,96,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2015.8581857981576,0.0,0,0,0,0,3272,0.0,0,0,0,0.0,0.0
0,0.0,8844,0,0,0,0,0,0,0,5288,0,0,0,0.0,0,0,0,0.0,95,0,0,0,1.0,0.0,0.0,0,0.0,0,0,1998.0,0.0,0,0,0,0,8364,0.0,0,0,0,0.0,0.0
0,0.0,1234,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,89,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,1658,0.0,0,0,0,0.0,0.0
0,0.0,2367,0,0,0,0,0,0,0,4617,0,0,0,0.0,0,0,0,0.0,126,0,0,0,0.8006571602878073,0.0,0.0,0,0.0,0,0,2014.8072287631658,0.1993428397121927,0,0,0,0,6889,0.0,0,0,0,0.0,0.0
0,0.0,2471,0,0,0,0,0,0,0,1809,0,0,0,0.0,0,0,0,0.0,121,0,0,0,0.09410356909799122,0.0,0.0,0,0.0,0,0,2009.0,0.9058964309020088,0,0,0,0,5063,0.0,0,0,0,0.0,0.0
0,0.0,8598,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,138,0,0,0,0.6243581194764398,0.0,0.0,0,0.0,0,0,2017.248716238953,0.3756418805235602,0,0,0,0,5912,0.0,0,0,0,0.0,0.0
0,1.0,9254,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,135,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.851340598832,0.0,0,0,0,0,7063,0.0,0,0,0,0.0,0.0
0,0.0,9821,0,0,0,0,0,0,0,7924,0,0,0,0.0,0,0,0,0.0,99,0,0,0,0.6663178849202998,0.0,0.0,0,0.0,0,0,2014.3305430793623,0.0,0,0,0,0,9186,0.0,0,0,0,0.0,0.33368211507970025
0,0.0,7040,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,100,0,0,0,0.48126086738274854,0.0,0.0,0,0.0,0,0,2017.1124347957036,0.5187391326172515,0,0,0,0,9585,0.0,0,0,0,0.0,0.0
0,0.6515311919226869,7906,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,122,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.7423440403866,0.34846880807731306,0,0,0,0,4445,0.0,0,0,0,0.0,0.0
0,1.0,5257,0,0,0,0,0,0,0,9337,0,0,0,0.0,1,0,0,0.0,106,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,9101,0.0,0,0,0,0.0,0.0
0,1.0,5032,0,0,0,0,0,0,0,7745,0,0,0,0.0,0,0,0,0.0,93,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.922984689803,0.0,0,0,0,0,4346,0.0,0,0,0,0.0,0.0
0,0.0,7039,0,0,0,0,0,0,0,3977,0,0,0,0.0,0,0,0,0.0,79,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.5646321652255,0.0,0,0,0,0,1490,0.0,0,0,0,0.0,0.0
0,0.7077003778272778,7536,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.7077003778272,0.0,0,0,0,0,7489,0.0,0,0,0,0.0,0.2922996221727222
0,0.0,2635,0,0,0,0,0,0,0,4655,0,0,0,0.0,0,0,0,0.0,107,0,0,0,0.3405815659089687,0.0,0.0,0,0.0,0,0,2016.3623262636359,0.0,0,0,0,0,2936,0.0,0,0,0,0.0,0.6594184340910313
0,1.0,3753,0,0,0,0,0,1,0,9337,0,0,0,0.0,0,0,0,0.0,115,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,1568,0.0,0,0,0,0.0,0.0
0,0.0,7929,0,0,0,0,0,1,0,3543,0,0,0,0.0,0,0,1,0.0,103,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,5782,0.0,0,0,0,0.0,1.0
0,0.916265540231623,3605,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,110,0,0,0,0.08373445976837701,0.0,0.0,0,0.0,0,0,2008.5024067586103,0.0,0,0,0,0,4599,0.0,0,0,0,0.0,0.0
0,1.0,4269,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,98,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2004.0470467011876,0.0,0,0,0,0,6748,0.0,0,0,0,0.0,0.0
0,1.0,1961,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.7314085433923,0.0,0,0,0,0,7086,0.0,0,0,0,0.0,0.0
0,1.0,3756,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,105,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2007.8109049554532,0.0,0,0,0,0,8052,0.0,0,0,0,0.0,0.0
0,0.4016737265871133,6583,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,100,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.8033474531742,0.0,0,0,0,0,4601,0.0,0,0,0,0.0,0.5983262734128867
0,0.0,9129,0,0,1,0,0,0,0,9337,1,0,0,0.0,0,0,1,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8580,0.0,0,0,0,0.0,1.0
0,0.0,8114,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,96,0,0,0,0.6593083110390076,0.0,0.0,0,0.0,0,0,2018.0,0.34069168896099244,0,0,0,0,3689,0.0,0,0,0,0.0,0.0
0,0.0,3075,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,96,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,7103,0.0,0,0,0,0.0,0.0
0,0.2942185826707012,1483,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.8231256693173,0.7057814173292988,0,0,0,0,4781,0.0,0,0,0,0.0,0.0
0,0.13958355296314562,2225,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,108,0,0,0,0.8604164470368544,0.0,0.0,0,0.0,0,0,2013.9062467055528,0.0,0,0,0,0,3133,0.0,0,0,0,0.0,0.0
0,0.7233370786214984,6136,0,0,0,0,0,0,0,9337,1,0,0,0.0,0,0,0,0.0,104,0,0,0,0.0,0.27666292137850157,0.0,0,0.0,0,0,2013.2967303365654,0.0,0,0,0,0,4478,0.0,0,0,0,0.0,0.0
0,1.0,6549,0,0,0,0,0,0,0,8385,0,0,0,0.0,0,0,0,0.0,97,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2790,0.0,0,0,0,0.0,0.0
0,0.0,8266,0,0,0,0,0,0,0,5288,0,0,0,0.0,0,0,0,0.0,127,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.4960754936594,0.0,0,0,0,0,6941,0.0,0,0,0,0.0,0.0
0,0.0,8034,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,99,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,6712,0.0,0,0,0,0.0,0.0
0,0.21756155389151954,3888,0,0,0,0,0,0,0,6464,0,0,0,0.0,0,0,0,0.0,99,0,0,0,0.7824384461084805,0.0,0.0,0,0.0,0,0,2013.3892613533017,0.0,0,0,0,0,2493,0.0,0,0,0,0.0,0.0
0,0.0,5833,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,99,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0792317378387,0.0,0,0,0,0,2554,0.0,0,0,0,0.0,1.0
0,1.0,3466,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,92,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0776428032586,0.0,0,0,0,0,3585,0.0,0,0,0,0.0,0.0
0,0.07179097850940697,4574,0,0,0,0,0,0,0,1811,0,0,0,0.0,0,0,0,0.0,132,0,0,0,0.928209021490593,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,1289,0.0,0,0,0,0.0,0.0
0,0.0,5886,0,0,0,0,0,0,0,1433,0,0,0,0.0,0,0,0,0.0,131,0,0,0,0.4616024319734745,0.0,0.0,0,0.0,0,0,2014.4616024319735,0.5383975680265255,0,0,0,0,8452,0.0,0,0,0,0.0,0.0
0,0.0,2355,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,121,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,8717,0.0,0,0,0,0.0,1.0
0,0.01992911869361058,1491,0,0,0,0,0,0,0,4655,0,0,0,0.0,0,0,0,0.0,117,0,0,0,0.9800708813063894,0.0,0.0,0,0.0,0,0,2018.0199291186937,0.0,0,0,0,0,5084,0.0,0,0,0,0.0,0.0
0,0.0,8867,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1988.2537179073054,0.04179059691018072,0,0,0,0,1489,0.0,0,0,0,0.0,0.9582094030898193
0,1.0,1540,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,92,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.2457293049777,0.0,0,0,0,0,7112,0.0,0,0,0,0.0,0.0
0,0.0,2392,0,0,0,0,0,0,0,4655,0,0,0,0.0,0,0,0,0.0,139,0,0,0,0.9511096965338498,0.0,0.0,0,0.0,0,0,2019.8044387861355,0.0488903034661502,0,0,0,0,6921,0.0,0,0,0,0.0,0.0
0,0.0,6015,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,84,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.097745173826,0.9511274130869188,0,0,0,0,2511,0.0,0,0,0,0.0,0.04887258691308116
0,1.0,1707,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,109,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.2377177629892,0.0,0,0,0,0,9736,0.0,0,0,0,0.0,0.0
0,0.20395766658533598,9293,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,88,0,0,0,0.796042333414664,0.0,0.0,0,0.0,0,0,2018.1841693336587,0.0,0,0,0,0,3541,0.0,0,0,0,0.0,0.0
0,0.7308026869827501,3660,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,100,0,0,0,0.2691973130172499,0.0,0.0,0,0.0,0,0,2008.230367756207,0.0,0,0,0,0,8057,0.0,0,0,0,0.0,0.0
0,0.32971014083133743,3924,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,88,0,0,0,0.6702898591686626,0.0,0.0,0,0.0,0,0,2018.032608732518,0.0,0,0,0,0,8762,0.0,0,0,0,0.0,0.0
0,0.0,2674,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,98,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2010.9168535248928,0.0,0,0,0,0,9634,0.0,0,0,0,0.0,0.0
0,1.0,6889,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,92,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.6508009828112,0.0,0,0,0,0,8524,0.0,0,0,0,0.0,0.0
0,1.0,8639,0,0,0,0,0,0,0,5288,0,0,0,0.0,0,0,0,0.0,134,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,4540,0.0,0,0,0,0.0,0.0
0,0.0,3286,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,97,0,0,0,0.6758839423349455,0.0,0.0,0,0.0,0,0,2019.3241160576652,0.0,0,0,0,0,5503,0.0,0,0,0,0.0,0.32411605766505447
0,0.0,8264,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,112,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.5218040934392,0.0,0,0,0,0,7573,0.0,0,0,0,0.0,0.0
0,1.0,6250,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,124,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1996.6132822311167,0.0,0,0,0,0,1101,0.0,0,0,0,0.0,0.0
0,1.0,2482,0,0,0,0,0,0,1,9337,1,0,0,0.0,0,0,0,0.0,99,0,0,1,0.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4824,0.0,0,0,0,0.0,0.0
0,0.0,4839,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,148,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.7313281033678,1.0,0,0,0,0,8870,0.0,0,0,0,0.0,0.0
0,0.0,1857,0,0,0,0,0,0,0,1656,1,0,0,0.0,0,0,0,0.0,107,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.7167489859319,0.0,0,0,0,0,1866,0.0,0,0,0,0.0,0.0
0,0.0,7159,0,0,0,0,0,0,0,1448,0,0,0,0.0,0,0,0,0.0,96,0,0,0,0.862141294335825,0.0,0.0,0,0.0,0,0,1988.9979024642612,0.13785870566417502,0,0,0,0,8258,0.0,0,0,0,0.0,0.0
0,1.0,3461,0,0,0,0,0,0,0,8361,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,2060,0.0,0,0,0,0.0,0.0
0,1.0,5088,0,0,0,0,0,0,0,6044,0,0,0,0.0,1,0,0,0.0,87,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.078616478002,0.0,0,0,0,0,9349,0.0,0,0,0,0.0,0.0
0,0.0,1975,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,2550,0.0,0,0,0,0.0,0.0
0,1.0,6776,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,117,0,0,1,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,2171,0.0,0,0,0,0.0,0.0
0,1.0,2058,0,0,0,0,0,0,0,7694,1,0,0,0.0,1,0,0,0.0,118,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,3287,0.0,0,0,0,0.0,0.0
0,1.0,9339,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,92,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.3912556213993,0.0,0,0,0,0,8451,0.0,0,0,0,0.0,0.0
0,1.0,9320,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,91,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.7821885500118,0.0,0,0,0,0,6286,0.0,0,0,0,0.0,0.0
0,1.0,4987,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,132,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,4576,0.0,0,0,0,0.0,0.0
0,0.0,4063,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,92,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.6049095107596,1.0,0,0,0,0,8302,0.0,0,0,0,0.0,0.0
0,0.0,5619,0,0,0,0,0,0,0,6604,0,0,0,0.0,0,0,0,0.0,93,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2010.6001884508999,0.0,0,0,0,0,8441,0.0,0,0,0,0.0,0.0
0,0.1381797984582429,1367,0,0,0,0,0,0,0,5088,0,0,0,0.0,0,0,0,0.0,91,0,0,0,0.8618202015417571,0.0,0.0,0,0.0,0,0,2017.447280806167,0.0,0,0,0,0,6184,0.0,0,0,0,0.0,0.0
0,0.44396379641108097,2193,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,103,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.4526154610116,0.556036203588919,0,0,0,0,4664,0.0,0,0,0,0.0,0.0
0,0.14345072342610654,3316,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,107,0,0,0,0.8565492765738935,0.0,0.0,0,0.0,0,0,2018.1434507234262,0.0,0,0,0,0,5183,0.0,0,0,0,0.0,0.0
0,0.0,5561,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,97,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.6930315481059,0.0,0,0,0,0,6617,0.0,0,0,0,0.0,1.0
0,1.0,8010,0,0,0,0,0,0,1,9337,0,0,0,0.0,1,0,0,0.0,86,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,9371,0.0,0,0,0,0.0,0.0
0,0.0,7491,0,0,0,0,0,0,0,5115,0,0,0,0.0,0,0,0,0.0,102,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.2546609438548,0.0,0,0,0,0,8005,0.0,0,0,0,0.0,0.0
0,0.0,8859,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,93,0,0,0,0.20558630558012658,0.0,0.0,0,0.0,0,0,2017.5888273888397,0.0,0,0,0,0,8580,0.0,0,0,0,0.0,0.7944136944198734
0,0.0,5004,0,0,0,0,0,0,0,6761,0,0,0,0.0,0,0,0,0.0,115,0,0,0,0.013887027478918679,0.0,0.0,0,0.0,0,0,2018.0416610824368,0.9861129725210813,0,0,0,0,7661,0.0,0,0,0,0.0,0.0
0,0.1905352200540814,4343,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,107,0,0,0,0.8094647799459186,0.0,0.0,0,0.0,0,0,2017.5716056601623,0.0,0,0,0,0,9579,0.0,0,0,0,0.0,0.0
0,0.0,3754,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,89,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,1052,0.0,0,0,0,0.0,1.0
0,0.0,5650,0,1,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,87,0,0,0,0.08590388859011722,0.0,0.0,0,0.0,0,0,2018.7422883342297,0.0,0,0,0,0,1176,0.0,0,0,0,0.0,0.9140961114098828
0,0.0,1057,0,0,0,0,0,0,0,5090,0,0,0,0.0,0,0,0,0.0,86,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.1455210011047,0.0,0,0,0,0,7257,0.0,0,0,0,0.0,0.0
0,0.0,7677,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,114,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,3012,0.0,0,0,0,0.0,1.0
0,0.22330906015649976,1999,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,82,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.53381879687,0.7766909398435002,0,0,0,0,5740,0.0,0,0,0,0.0,0.0
0,0.0,1450,0,0,0,0,0,0,0,8040,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,7564,0.0,0,0,0,0.0,0.0
0,0.8286921111457317,1839,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,103,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.1713078888542,0.0,0,0,0,0,6802,0.0,0,0,0,0.0,0.1713078888542683
0,0.6611613393424638,6380,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,101,0,0,0,0.3388386606575362,0.0,0.0,0,0.0,0,0,2019.6446453573699,0.0,0,0,0,0,4981,0.0,0,0,0,0.0,0.0
0,0.0,8644,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,87,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,4482,0.0,0,0,0,0.0,0.0
0,0.0,7067,0,0,0,0,0,0,0,4588,0,0,0,0.0,0,0,0,0.0,89,0,0,0,0.6487298676906535,0.0,0.0,0,0.0,0,0,2016.5949194707625,0.35127013230934645,0,0,0,0,6795,0.0,0,0,0,0.0,0.0
0,1.0,4970,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,92,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2001.4305212405827,0.0,0,0,0,0,4628,0.0,0,0,0,0.0,0.0
0,1.0,8840,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,127,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.454928366074,0.0,0,0,0,0,4581,0.0,0,0,0,0.0,0.0
0,1.0,7172,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,86,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.8161011556863,0.0,0,0,0,0,7838,0.0,0,0,0,0.0,0.0
0,1.0,9145,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,1,0.0,86,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2007.0,0.0,0,0,0,0,2980,0.0,0,0,0,0.0,0.0
0,0.0,6433,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,145,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,4328,0.0,0,0,0,0.0,0.0
0,0.8050497425437944,8541,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,89,0,0,0,0.19495025745620564,0.0,0.0,0,0.0,0,0,2011.754552317106,0.0,0,0,0,0,9422,0.0,0,0,0,0.0,0.0
0,0.38959841607776247,3552,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,101,0,0,0,0.6104015839222375,0.0,0.0,0,0.0,0,0,2012.376826926678,0.0,0,0,0,0,3583,0.0,0,0,0,0.0,0.0
0,0.0,3448,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,92,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.5358300132161,0.0,0,0,0,0,2970,0.0,0,0,0,0.0,0.0
0,0.5659993376495135,2047,0,0,0,0,0,0,0,7889,0,0,0,0.0,0,0,0,0.0,95,0,0,0,0.4340006623504865,0.0,0.0,0,0.0,0,0,2017.4340006623504,0.0,0,0,0,0,6756,0.0,0,0,0,0.0,0.0
0,1.0,5784,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,113,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4911,0.0,0,0,0,0.0,0.0
0,0.0,8617,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,89,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,4083,0.0,0,0,0,0.0,0.0
0,0.0,2041,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,97,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,4666,0.0,0,0,0,0.0,1.0
0,1.0,8351,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,84,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.4936919661031,0.0,0,0,0,0,4288,0.0,0,0,0,0.0,0.0
0,0.0,7006,0,0,0,0,0,0,0,5232,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,7764,0.0,0,0,0,0.0,0.0
0,0.0,1580,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,91,0,0,1,0.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,9836,0.0,0,0,0,0.0,1.0
0,1.0,1494,0,0,0,0,0,0,0,8305,0,0,0,0.0,0,0,0,0.0,87,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.9851556294134,0.0,0,0,0,0,4445,0.0,0,0,0,0.0,0.0
0,0.5304795062354887,2143,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,87,0,0,0,0.4695204937645113,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,8097,0.0,0,0,0,0.0,0.0
