help,rating_R,cast,finds,man,man,high,high,family,father,country,young,love,love,woman,home,duration,life,life,rating_TV-MA,teen,rating_PG,old,series,world,world,release_year,rating_TV-14,new,day,school,type,group,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,7043,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.0,0,0.0,0,0,0,0,2011.247992027766,1.0,0,0,0,1,0,9164,0.0,0,0,0,0.0,0.0
0,0.0,2935,0,0,0,0,0,0,0,3543,0,0,0,0,0,13,0,0,0.0,0,0.0,0,0,0,0,2018.38651409901,1.0,0,0,0,1,0,5630,0.0,0,0,0,0.0,0.0
0,0.0,6790,0,0,0,0,0,0,0,9337,0,0,0,0,0,12,0,0,0.0,0,0.0,0,0,0,0,1997.4090455804671,0.5847893380859058,0,0,0,1,0,5441,0.0,0,0,0,0.0,0.0
0,0.0,2045,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.0,0,0.0,0,0,0,0,1968.6380920142196,0.07122139192259103,0,0,0,1,0,8538,0.0,0,0,0,0.0,0.0
0,0.0,4507,0,0,0,0,0,0,0,3673,0,0,0,0,0,8,0,0,0.6744053206371196,0,0.0,0,0,0,0,2015.3952425650969,0.0,0,0,0,1,0,2703,0.32559467936288045,0,0,0,0.0,0.0
0,0.0,4365,0,0,0,0,0,0,0,9337,0,0,0,0,0,12,0,0,0.0,0,0.0,0,0,0,0,2004.0197587370226,0.7119184372504321,0,0,0,1,0,5544,0.0,0,0,0,0.0,0.0
0,0.0,2022,0,0,0,0,0,0,0,9337,0,0,0,0,0,8,0,0,0.33949979560802357,0,0.0,0,0,0,0,1984.6539893716172,0.0,0,0,0,1,0,8785,0.0,0,0,0,0.0,0.0
0,0.0,2877,0,0,0,0,0,0,0,3543,0,0,0,0,0,12,0,0,1.0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,1,0,5510,0.0,0,0,0,0.0,0.0
0,0.0,2832,0,0,0,0,0,0,0,3778,0,0,0,0,0,5,0,0,0.4117461462007692,0,0.0,0,0,0,0,2013.293969169606,0.0,0,0,0,1,0,7377,0.5882538537992308,0,0,0,0.0,0.0
0,0.0,2122,0,0,0,0,0,0,0,9337,0,0,0,0,0,10,0,0,0.0,0,0.0,0,0,0,0,1994.4223837195693,0.08651370427033,0,0,0,1,0,9198,0.91348629572967,0,0,0,0.0,0.0
0,0.0,9183,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.1527088989706209,0,0.0,0,0,0,0,2009.6797978886768,0.8472911010293791,0,0,0,1,0,8434,0.0,0,0,0,0.0,0.0
0,0.0,7107,0,0,0,0,0,0,0,3543,0,0,0,0,0,5,0,0,0.04682810871094256,0,0.0,0,0,0,0,2015.1404843261328,0.9531718912890574,0,0,0,1,0,7758,0.0,0,0,0,0.0,0.0
0,0.0,2598,0,0,0,0,0,0,0,9337,0,0,0,0,0,6,0,0,0.5876407743487431,0,0.0,0,0,0,0,2019.4123592256512,0.41235922565125693,0,0,0,1,0,6878,0.0,0,0,0,0.0,0.0
0,0.0,3777,0,0,0,0,0,0,0,6044,0,0,0,0,0,9,0,0,0.012355342993489171,0,0.0,0,0,0,0,1977.4942137197395,0.0,0,0,0,1,0,8669,0.9876446570065108,0,0,0,0.0,0.0
0,0.0,2518,0,0,0,0,0,0,0,6044,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,2001.3876605614919,0.404616074750178,0,0,0,1,0,2466,0.0,0,0,0,0.0,0.0
0,0.0,3327,0,0,0,0,0,0,0,3543,0,0,0,0,0,14,0,0,0.17169774062818088,0,0.0,0,0,0,0,2018.8283022593719,0.8283022593718191,0,0,0,1,0,5536,0.0,0,0,0,0.0,0.0
0,0.0,9728,0,0,0,0,0,0,0,9337,0,0,0,0,0,10,0,0,1.0,0,0.0,0,0,0,0,2009.1498198608945,0.0,0,0,0,1,0,6213,0.0,0,0,0,0.0,0.0
0,0.0,4835,0,0,0,0,0,0,0,9337,0,0,0,0,0,9,0,0,1.0,0,0.0,0,0,0,0,2018.6929318128484,0.0,0,0,0,1,0,4921,0.0,0,0,0,0.0,0.0
0,0.0,2171,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.6342942942004385,0,0.0,0,0,0,0,2013.0743543536034,0.3657057057995615,0,0,0,1,0,3343,0.0,0,0,0,0.0,0.0
0,0.0,6014,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2006.561621206059,0.10959469848526004,0,0,0,1,0,8639,0.0,0,0,0,0.89040530151474,0.0
0,0.0,7921,0,0,0,0,0,0,0,3851,0,0,0,0,0,1,0,0,0.3177065630753836,0,0.0,0,0,0,0,1991.7082625230153,0.0,0,0,0,1,0,1776,0.6822934369246164,0,0,0,0.0,0.0
0,0.0,1254,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,1990.994583968314,1.0,0,0,0,1,0,6090,0.0,0,0,0,0.0,0.0
0,0.0,9244,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.0,0,0.0,0,0,0,0,2003.5011025079234,0.501102507923293,0,0,0,1,0,4599,0.49889749207670697,0,0,0,0.0,0.0
0,0.0,6337,0,0,0,0,0,0,0,9337,0,0,0,0,0,9,0,0,0.0,0,0.0,0,0,0,0,1991.556314111892,0.2218429440539329,0,0,0,1,0,3900,0.7781570559460671,0,0,0,0.0,0.0
0,0.0,1947,0,0,0,0,0,0,0,9337,0,0,0,0,0,15,0,0,0.0,0,0.0,0,0,0,0,2019.0,1.0,0,0,0,1,0,5475,0.0,0,0,0,0.0,0.0
0,0.0,4087,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2005.648293048041,0.8530183155025601,0,0,0,1,0,4980,0.14698168449743987,0,0,0,0.0,0.0
0,0.0,1415,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1983.8650372152301,0.0,0,0,0,1,0,7613,1.0,0,0,0,0.0,0.0
0,0.0,6803,0,0,0,0,0,0,0,3855,0,0,0,0,0,3,0,0,0.22113937359524194,0,0.0,0,0,0,0,1987.6244355702145,0.0,0,0,0,1,0,7209,0.7788606264047581,0,0,0,0.0,0.0
0,0.0,5979,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,1999.9045601928403,1.0,0,0,0,1,0,4312,0.0,0,0,0,0.0,0.0
0,0.0,8333,0,0,0,0,0,0,0,6044,0,0,0,0,0,4,0,0,1.0,0,0.0,0,0,0,0,2016.4851666016475,0.0,0,0,0,1,0,3230,0.0,0,0,0,0.0,0.0
0,0.0,5659,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.13252662002939752,0,0.0,0,0,0,0,2009.1927395802645,0.8674733799706025,0,0,0,1,0,5318,0.0,0,0,0,0.0,0.0
0,0.0,2287,0,0,0,0,0,0,0,6044,0,0,0,0,0,4,0,0,0.0,0,0.0,0,0,0,0,1976.655446857917,1.0,0,0,0,1,0,2926,0.0,0,0,0,0.0,0.0
0,0.0,6014,0,0,0,0,0,0,0,3162,0,0,0,0,0,9,0,0,1.0,0,0.0,0,0,0,0,2018.4513118338637,0.0,0,0,0,1,0,8030,0.0,0,0,0,0.0,0.0
0,0.0,5367,0,0,0,0,0,0,0,6044,0,0,0,0,0,7,0,0,0.4358608606362464,0,0.0,0,0,0,0,2017.5641391393638,0.5641391393637536,0,0,0,1,0,5453,0.0,0,0,0,0.0,0.0
0,0.0,5364,0,0,0,0,0,0,0,9337,0,0,0,0,0,8,0,0,0.0,0,0.0,0,0,0,0,2003.2316554607396,1.0,0,0,0,1,0,2093,0.0,0,0,0,0.0,0.0
0,0.0,6761,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,2007.1964824977624,0.19648249776241278,0,0,0,1,0,1433,0.0,0,0,0,0.8035175022375872,0.0
0,0.0,6570,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.0,0,0.0,0,0,0,0,1998.9015945370957,1.0,0,0,0,1,0,7329,0.0,0,0,0,0.0,0.0
0,0.0,8736,0,0,0,0,0,0,0,9337,0,0,0,0,0,8,0,0,0.3600155396667316,0,0.0,0,0,0,0,2000.6403729520016,0.0,0,0,0,1,0,5790,0.6399844603332684,0,0,0,0.0,0.0
0,0.0,5854,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,1,2008.0,1.0,0,0,0,1,0,5355,0.0,0,0,0,0.0,0.0
0,0.0,7677,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.23345715845668824,0,0.0,0,0,0,0,1996.3033432783307,0.7665428415433118,0,0,0,1,0,3008,0.0,0,0,0,0.0,0.0
0,0.0,4792,0,0,0,0,0,0,0,3723,0,0,0,0,0,8,0,0,0.0,0,0.0,0,0,0,0,2014.9600266664017,0.5511140740446504,0,0,0,1,0,5773,0.4488859259553496,0,0,0,0.0,0.0
0,0.0,9069,0,0,0,0,0,0,0,2785,0,0,0,0,0,3,0,0,0.4487790893170951,0,0.0,0,0,0,0,2017.2438954465854,0.5512209106829049,0,0,0,1,0,2322,0.0,0,0,0,0.0,0.0
0,0.0,8829,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,0.639001710161843,0,0.0,0,0,0,0,2007.3360410438843,0.0,0,0,0,1,0,5975,0.36099828983815696,0,0,0,0.0,0.0
0,0.0,5776,0,0,0,0,0,0,0,9337,0,0,0,0,0,6,0,0,0.0,0,0.0,0,0,0,0,1999.6427744962311,0.4776734060144403,0,0,0,1,0,5597,0.5223265939855597,0,0,0,0.0,0.0
0,0.0,3199,0,0,0,0,0,0,0,5324,0,0,0,0,0,3,0,0,0.6572415428651224,0,0.0,0,0,0,0,2003.9751786288746,0.0,0,0,0,1,0,8724,0.3427584571348776,0,0,0,0.0,0.0
0,0.0,6279,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.0,0,0.0,0,0,0,0,1991.1144089003726,0.4427955498136825,0,0,0,1,0,4004,0.5572044501863175,0,0,0,0.0,0.0
0,0.0,8135,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.0,0,0.0,0,0,0,0,2001.8276553820076,0.657125573245426,0,0,0,1,0,9114,0.0,0,0,0,0.0,0.0
0,0.0,2809,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.3300899621587684,0,0.0,0,0,0,0,2018.679640151365,0.6699100378412316,0,0,0,1,0,7634,0.0,0,0,0,0.0,0.0
0,0.0,4382,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.6402928474191076,0,0.0,0,0,0,0,2007.2879068803159,0.35970715258089236,0,0,0,1,0,4026,0.0,0,0,0,0.0,0.0
0,0.0,3728,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,2000.7367120374938,1.0,0,0,0,1,0,8811,0.0,0,0,0,0.0,0.0
0,0.0,3971,0,0,0,0,0,0,0,3543,0,0,0,0,0,15,0,0,0.0,0,0.0,0,0,0,0,2019.0,1.0,0,0,0,1,0,5475,0.0,0,0,0,0.0,0.0
0,0.0,1442,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.5238386401411612,0,0.0,0,0,0,0,2017.0953545605646,0.4761613598588388,0,0,0,1,0,1868,0.0,0,0,0,0.0,0.0
0,0.0,2157,0,0,0,0,0,0,0,9337,0,0,0,0,0,6,0,0,0.0,0,0.0,0,0,0,0,1973.2751196125444,0.272831287501933,0,0,0,1,0,8407,0.0,0,0,0,0.0,0.0
0,0.0,6831,0,0,0,0,0,0,0,3654,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2019.0,0.0,0,1,0,1,1,1343,0.0,0,0,0,0.0,0.0
0,0.0,1735,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.3482403767294523,0,0.0,0,0,0,0,2019.6517596232704,0.6517596232705477,0,0,0,1,0,7390,0.0,0,0,0,0.0,0.0
0,0.0,5950,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,0.2759722245077826,0,0.0,0,0,0,0,2008.1395833676168,0.7240277754922174,0,0,0,1,0,2720,0.0,0,0,0,0.0,0.0
0,0.0,7103,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.3295486511970077,0,0.0,0,0,0,0,2011.625035163167,0.6704513488029923,0,0,0,1,0,1829,0.0,0,0,0,0.0,0.0
0,0.0,5299,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,0.6559173434910227,0,0.0,0,0,0,0,2011.5269254653833,0.0,0,0,0,1,0,7522,0.3440826565089773,0,0,0,0.0,0.0
0,0.0,2414,0,0,0,0,0,0,0,3594,0,0,0,0,0,10,0,0,0.8713039696503577,0,0.0,0,0,0,0,2016.970431757203,0.0,0,0,0,1,0,7627,0.12869603034964228,0,0,0,0.0,0.0
0,0.0,2759,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.05005764026173354,0,0.0,0,0,0,0,2019.9499423597383,0.9499423597382665,0,0,0,1,0,9954,0.0,0,0,0,0.0,0.0
0,0.0,5806,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.0,0,0.0,0,0,0,0,1997.3561234522708,0.33475771576693036,0,0,0,1,0,5693,0.6652422842330696,0,0,0,0.0,0.0
0,0.0,3040,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,0.0,0,0.0,0,0,0,0,2014.283853247064,0.9403211039219868,0,0,0,1,0,3241,0.059678896078013244,0,0,0,0.0,0.0
0,0.0,5260,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.8558047234272177,0,0.0,0,0,0,0,2012.5393133622533,0.0,0,0,0,1,0,7809,0.1441952765727823,0,0,0,0.0,0.0
0,0.0,4336,0,0,0,0,0,0,0,3543,0,0,0,0,0,10,0,0,1.0,0,0.0,0,0,0,0,2006.0,0.0,0,0,0,1,0,4409,0.0,0,0,0,0.0,0.0
0,0.0,3788,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.7284603831443262,0,0.0,0,0,0,0,2013.8276830651546,0.27153961685567385,0,0,0,1,0,8966,0.0,0,0,0,0.0,0.0
0,0.0,2098,0,0,0,0,0,0,0,3543,0,0,0,0,0,7,0,0,0.3081543780726358,0,0.0,0,0,0,0,2015.9244631342178,0.6918456219273642,0,0,0,1,0,5161,0.0,0,0,0,0.0,0.0
0,0.0,7902,0,0,0,0,0,0,0,3679,0,0,0,0,0,1,0,0,0.9107997807541114,0,0.0,0,0,0,0,2015.4319912301644,0.0,0,0,0,1,0,1399,0.08920021924588861,0,0,0,0.0,0.0
0,0.0,5881,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,0,0.0,0,0.0,0,0,0,0,2018.9149049581533,0.542547520923291,0,0,0,1,0,2069,0.0,0,0,0,0.0,0.0
0,0.0,5294,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,2004.2292122586723,0.0,0,0,0,1,0,6652,1.0,0,0,0,0.0,0.0
0,0.0,6024,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,1990.0,1.0,0,0,0,1,0,4216,0.0,0,0,0,0.0,0.0
0,0.0,2422,0,0,0,0,0,0,0,9337,0,0,0,0,0,10,0,0,0.32184254681213376,0,0.0,0,0,0,0,1996.5057956553699,0.0,0,0,0,1,0,5171,0.6781574531878662,0,0,0,0.0,0.0
0,0.0,2013,0,0,0,0,0,0,0,3543,0,0,0,0,0,15,0,0,0.0,0,0.0,0,0,0,0,2019.0,1.0,0,0,0,1,0,5475,0.0,0,0,0,0.0,0.0
0,0.0,4147,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.0,0,0.0,0,0,0,0,2002.8882846231295,0.680517788945598,0,0,0,1,0,4930,0.319482211054402,0,0,0,0.0,0.0
0,0.0,6241,0,0,0,0,0,0,0,6044,0,0,0,0,0,9,0,0,0.0,0,0.0,0,0,0,0,1990.3603978105252,0.3258633612323245,0,0,0,1,0,5257,0.6741366387676755,0,0,0,0.0,0.0
0,0.0,8344,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,0.3804375142735038,0,0.0,0,0,0,0,2015.760875028547,0.6195624857264962,0,0,0,1,0,6625,0.0,0,0,0,0.0,0.0
0,0.0,6925,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,1992.6128214612036,1.0,0,0,0,1,0,7002,0.0,0,0,0,0.0,0.0
0,0.0,2329,0,0,0,0,0,0,0,6044,0,0,0,0,0,2,0,0,0.0,0,0.0,0,1,0,0,2020.0,0.0,0,0,0,1,0,2196,0.0,0,0,0,0.0,0.0
0,0.0,8347,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,1.0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,1,0,2790,0.0,0,0,0,0.0,0.0
0,0.0,4681,0,0,0,0,0,0,0,3543,0,0,0,0,0,10,0,0,1.0,0,0.0,0,0,0,0,2010.0806313299775,0.0,0,0,0,1,0,2719,0.0,0,0,0,0.0,0.0
0,0.0,9631,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,0,0.9024567839275512,0,0.0,0,0,0,0,2015.2926296482174,0.09754321607244876,0,0,0,1,0,4260,0.0,0,0,0,0.0,0.0
0,0.0,3652,0,0,0,0,0,0,0,9337,0,0,0,0,0,6,0,0,1.0,0,0.0,0,0,0,0,2017.4792541206457,0.0,0,0,0,1,0,5004,0.0,0,0,0,0.0,0.0
0,0.0,8793,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.9834956146281142,0,0.0,0,0,0,0,2016.0660175414876,0.01650438537188581,0,0,0,1,0,6730,0.0,0,0,0,0.0,0.0
0,0.0,9161,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,0.4996267300689169,0,0.0,0,0,0,0,2013.495894030758,0.5003732699310831,0,0,0,1,0,8251,0.0,0,0,0,0.0,0.0
0,0.0,4298,0,0,0,0,0,0,0,9337,0,0,0,0,0,6,0,0,0.5631704530779338,0,0.0,0,0,0,0,1999.0107272492469,0.4368295469220662,0,0,0,1,0,3763,0.0,0,0,0,0.0,0.0
0,0.0,6035,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,0,0.6156302276568464,0,0.0,0,0,0,0,2016.1531093170295,0.3843697723431536,0,0,0,1,0,4681,0.0,0,0,0,0.0,0.0
0,0.0,9686,0,0,0,0,0,0,0,9337,0,0,0,0,0,9,0,0,0.602453467355111,0,0.0,0,0,0,0,1998.3275803024658,0.0,0,0,0,1,0,5980,0.0,0,0,0,0.0,0.0
0,0.0,6885,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,0,0.0,0,0.0,0,0,0,0,1974.7245786182552,0.7584737939149546,0,0,0,1,0,8078,0.24152620608504538,0,0,0,0.0,0.0
0,0.0,7574,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.1614154662158318,0,0.0,0,0,0,0,1994.3582175878275,0.8385845337841682,0,0,0,1,0,2933,0.0,0,0,0,0.0,0.0
0,0.0,4836,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,1.0,0,0.0,0,0,0,0,2012.9657511176877,0.0,0,0,0,1,0,1291,0.0,0,0,0,0.0,0.0
0,0.0,4958,0,0,0,0,0,0,0,3654,0,0,0,0,0,8,0,0,0.7224385284595543,0,0.0,0,0,0,0,2015.7795082276764,0.0,0,0,0,1,0,3612,0.27756147154044575,0,0,0,0.0,0.0
0,0.0,9433,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.0,0,0.0,0,0,0,0,2015.3830990142537,0.7284175890737433,0,0,0,1,0,3508,0.2715824109262567,0,0,0,0.0,0.0
0,0.0,9346,0,0,0,0,0,0,0,3840,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,1988.292084687359,0.25811346353774733,0,0,0,1,0,2982,0.7418865364622527,0,0,0,0.0,0.0
0,0.0,9169,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.520151024996959,0,0.0,0,0,0,0,2015.520151024997,0.479848975003041,0,0,0,1,0,6247,0.0,0,0,0,0.0,0.0
0,0.0,5294,0,0,0,0,0,0,0,9337,0,0,0,0,0,9,0,0,0.0,0,0.0,0,0,0,0,1977.238024439177,0.0,0,0,0,1,0,6582,0.40952097756707784,0,0,0,0.0,0.0
0,0.0,6160,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.27613688767412903,0,0.0,0,0,0,0,1994.418190202786,0.723863112325871,0,0,0,1,0,4344,0.0,0,0,0,0.0,0.0
0,0.0,3489,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,0,0.2980665670094653,0,0.0,0,0,0,0,1986.2207292473881,0.7019334329905347,0,0,0,1,0,4910,0.0,0,0,0,0.0,0.0
0,0.0,6691,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1988.7830663683499,0.0,0,0,0,1,0,4947,1.0,0,0,0,0.0,0.0
0,0.0,4840,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,1990.0,1.0,0,0,0,1,0,2097,0.0,0,0,0,0.0,0.0
0,0.0,2183,0,0,0,0,0,0,0,3626,0,0,0,0,0,9,0,0,0.7921755796894091,0,0.0,0,0,0,0,2009.894847607887,0.0,0,0,0,1,0,7754,0.2078244203105909,0,0,0,0.0,0.0
0,0.0,4100,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2005.0443731517798,0.8152733219862328,0,0,0,1,0,4969,0.1847266780137672,0,0,0,0.0,0.0
0,0.0,6518,0,0,0,0,0,0,0,3931,0,0,0,0,0,1,0,0,0.03180735011517988,0,0.0,0,0,0,0,2009.8727705995393,0.0,0,0,0,1,0,6286,0.9681926498848201,0,0,0,0.0,0.0
0,0.0,8049,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,2019.9080998182185,0.9929307552475672,0,0,0,1,0,8779,0.0,0,0,0,0.007069244752432757,0.0
0,0.0,9583,0,0,0,0,0,0,0,9337,0,0,0,0,0,8,0,0,0.6207420483146573,0,0.0,0,0,0,0,2017.4829681932586,0.3792579516853427,0,0,0,1,0,6225,0.0,0,0,0,0.0,0.0
0,0.0,5691,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.2550376033216104,0,0.0,0,0,0,0,1997.3960904963267,0.7449623966783896,0,0,0,1,0,3776,0.0,0,0,0,0.0,0.0
0,0.0,9350,0,0,0,0,0,0,0,9337,0,0,0,0,0,10,0,0,0.5545914418756682,0,0.0,0,0,0,0,2011.8734630700108,0.4454085581243318,0,0,0,1,0,7582,0.0,0,0,0,0.0,0.0
0,0.0,1678,0,0,0,0,0,0,0,3543,0,0,0,0,0,5,0,0,0.0,0,0.0,0,0,0,0,2015.3558235521502,1.0,0,0,0,1,0,5159,0.0,0,0,0,0.0,0.0
0,0.0,3034,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,0,0.7621872353994483,0,0.0,0,0,0,0,2014.1890638230027,0.23781276460055167,0,0,0,1,0,4897,0.0,0,0,0,0.0,0.0
0,0.0,1790,0,0,0,0,0,0,0,3543,0,0,0,0,0,5,0,0,0.05740680130631981,0,0.0,0,0,0,0,2015.172220403919,0.9425931986936802,0,0,0,1,0,5134,0.0,0,0,0,0.0,0.0
0,0.0,2044,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,2009.553560852338,0.0,0,0,0,1,0,6696,1.0,0,0,0,0.0,0.0
0,0.0,4094,0,0,0,0,0,0,0,3773,0,0,0,0,0,5,0,0,0.42548759481365717,0,0.0,0,0,0,0,2013.4039007585093,0.0,0,0,0,1,0,8559,0.5745124051863428,0,0,0,0.0,0.0
0,0.0,6168,0,0,0,0,0,0,0,6044,0,0,0,0,1,10,0,0,0.0,0,0.0,0,0,0,1,1977.0,0.0,0,0,0,1,0,8701,1.0,0,0,0,0.0,0.0
0,0.0,6011,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.6960622060842876,0,0.0,0,0,0,0,2010.1858039764443,0.3039377939157124,0,0,0,1,0,8466,0.0,0,0,0,0.0,0.0
0,0.0,6569,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,1999.9302613081434,0.8031771050766666,0,0,0,1,0,5344,0.0,0,0,0,0.0,0.0
0,0.0,4369,0,0,0,0,0,0,0,9337,0,0,0,0,0,9,0,0,0.0,0,0.0,0,0,0,0,1995.042948728569,0.0,0,0,0,1,0,4709,0.7971367514287339,0,0,0,0.20286324857126614,0.0
0,0.0,9360,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,2007.2904151035361,0.29041510353615596,0,0,0,1,0,9521,0.0,0,0,0,0.709584896463844,0.0
0,0.0,2627,0,0,0,0,0,0,0,3543,0,0,0,0,0,8,0,0,0.5601735378545258,0,0.0,0,0,0,0,2016.6805206135637,0.43982646214547416,0,0,0,1,0,6374,0.0,0,0,0,0.0,0.0
0,0.0,6210,0,0,0,0,0,0,0,3822,0,0,0,0,0,1,0,0,0.4185341290932374,0,0.0,0,0,0,0,2013.766807161839,0.0,0,0,0,1,0,1994,0.5814658709067626,0,0,0,0.0,0.0
0,0.0,5456,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.48061547926113224,0,0.0,0,0,0,0,2012.3255393133502,0.5193845207388678,0,0,0,1,0,5349,0.0,0,0,0,0.0,0.0
0,0.0,9602,0,0,0,0,0,0,0,3543,0,0,0,0,0,7,0,0,0.5874503399977254,0,0.0,0,0,0,0,2009.7129469400204,0.41254966000227455,0,0,0,1,0,3712,0.0,0,0,0,0.0,0.0
0,0.0,9017,0,0,0,0,0,0,0,9337,0,0,0,0,0,5,0,0,1.0,0,0.0,0,0,0,0,2017.012972930312,0.0,0,0,0,1,0,6983,0.0,0,0,0,0.0,0.0
0,0.0,9211,0,0,0,0,0,0,0,9337,0,0,0,0,0,12,0,0,0.0,0,0.0,0,0,0,0,2000.8606350641953,0.651166058926833,0,0,0,1,0,5540,0.0,0,0,0,0.0,0.0
0,0.0,2343,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.0,0,0.0,0,0,0,0,1991.2594823610732,0.3702588194633538,0,0,0,1,0,5232,0.6297411805366462,0,0,0,0.0,0.0
0,0.0,6758,0,0,0,0,0,0,0,3928,0,0,0,0,0,1,0,0,0.038791744284170426,0,0.0,0,0,0,0,1980.5128780270827,0.0,0,0,0,1,0,4398,0.9612082557158296,0,0,0,0.0,0.0
0,0.0,9061,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.4771035202381301,0,0.0,0,0,0,0,2009.2023457630958,0.0,0,0,0,1,0,4234,0.5228964797618699,0,0,0,0.0,0.0
0,0.0,6478,0,0,0,0,0,0,0,9337,0,0,0,0,0,10,0,0,0.21699453209380282,0,0.0,0,0,0,0,2006.471912513501,0.7830054679061972,0,0,0,1,0,8384,0.0,0,0,0,0.0,0.0
0,0.0,4255,0,0,0,0,0,0,0,6044,0,0,0,0,0,2,0,0,0.0,0,0.0,0,1,0,0,2020.0,0.0,0,0,0,1,0,2196,0.0,0,0,0,0.0,0.0
