girls,rating_R,cast,man,man,high,high,family,country,young,love,love,woman,rating_TV-G,home,king,duration,life,life,rating_TV-MA,good,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,7365,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,6854,0.0,0,1,0,0,0.0,0.0
0,0.0,2419,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2006.0,1.0,0,0,0,1,0,3594,0.0,0,0,0,0,0.0,0.0
0,0.0,6845,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,9070,0.0,0,0,0,0,0.0,0.0
0,0.0,8882,0,0,0,0,0,4096,0,0,0,0,0.0,0,1,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,0,1,0,7274,0.0,0,0,0,0,0.0,0.0
0,0.0,7159,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,2007.0,1.0,0,0,0,1,0,2217,0.0,0,0,0,0,0.0,0.0
0,0.0,7364,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,1,0,1,0,8787,0.0,0,0,0,0,0.0,0.0
0,0.0,6477,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1999.0,1.0,0,0,0,1,0,9105,0.0,0,0,0,0,0.0,0.0
0,0.0,3794,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,3689,0.0,0,0,0,0,0.0,0.0
0,0.0,6937,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,9698,0.0,0,0,0,0,1.0,0.0
0,0.0,8159,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,9773,0.0,0,0,0,0,0.0,0.0
0,0.0,8048,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,3513,0.0,0,0,0,0,0.0,0.0
0,0.0,2346,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,1734,0.0,0,0,0,0,0.0,0.0
0,0.0,8004,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,5121,0.0,0,0,0,0,0.0,0.0
0,0.0,3215,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,7391,1.0,0,0,0,0,0.0,0.0
0,0.0,4893,0,0,0,0,0,7603,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,0,0,1,0,8380,0.0,0,0,0,0,0.0,0.0
0,0.0,5207,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,6730,0.0,0,0,0,0,0.0,0.0
0,0.0,8217,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,1735,1.0,0,0,0,0,0.0,0.0
0,0.0,5181,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,1995.0,0.0,0,0,0,1,1,9717,0.0,0,0,0,0,0.0,0.0
0,0.0,4748,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,6439,0.0,0,0,0,0,0.0,0.0
0,0.0,5893,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,4077,0.0,0,0,1,0,0.0,0.0
0,0.0,8289,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,6899,0.0,0,0,0,0,0.0,0.0
0,0.0,6304,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,8453,0.0,0,0,0,0,0.0,0.0
0,0.0,1501,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,3795,0.0,0,0,0,0,0.0,0.0
0,0.0,2684,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,1,0,9711,0.0,0,0,0,0,0.0,0.0
0,0.0,6405,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,5051,0.0,0,0,0,0,0.0,0.0
0,0.0,6669,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,8876,0.0,0,0,0,0,0.0,0.0
0,0.0,3808,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,1874,0.0,0,0,0,0,0.0,0.0
0,0.0,5739,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,3,0,0,1.0,0,0.0,1,0,0.0,0,0,2010.0,0.0,0,0,0,1,0,5443,0.0,0,0,0,0,0.0,0.0
0,0.0,1886,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,9881,0.0,0,0,0,0,0.0,0.0
0,0.0,5716,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,1,0,9492,0.0,0,0,0,0,0.0,0.0
0,0.0,9751,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1802,0.0,0,0,0,0,1.0,0.0
0,0.0,6692,0,0,1,1,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,1,0,1,0,5255,0.0,0,0,0,0,0.0,0.0
0,0.0,9343,0,0,0,0,1,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,1797,0.0,0,0,0,0,0.0,0.0
0,0.0,7433,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2382,0.0,0,0,0,0,0.0,0.0
0,0.0,1313,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2003.0,0.0,0,0,0,1,0,8580,0.0,0,1,0,0,1.0,0.0
0,0.0,1060,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,8316,0.0,0,0,0,0,0.0,0.0
0,0.0,3875,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2010.0,1.0,0,0,0,1,0,9444,0.0,0,0,0,0,0.0,0.0
0,0.0,3785,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,1,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2891,0.0,0,1,1,0,1.0,0.0
0,0.0,4691,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,4085,0.0,0,0,0,0,0.0,0.0
0,0.0,4115,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,1,0,1940,0.0,0,0,0,0,1.0,0.0
0,0.0,3414,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,4168,0.0,0,0,0,0,0.0,0.0
0,0.0,9983,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,1052,0.0,0,0,0,0,0.0,0.0
0,0.0,6241,0,0,0,0,0,4096,1,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,6279,0.0,0,0,0,0,0.0,0.0
0,0.0,1352,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,5362,0.0,0,0,0,0,0.0,0.0
0,0.0,7845,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2006.0,0.0,0,0,0,1,0,9197,0.0,0,0,0,0,1.0,0.0
0,0.0,5181,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,1,0.0,0,1,2015.0,0.0,0,0,0,1,0,5010,0.0,0,0,0,0,0.0,0.0
0,0.0,1287,0,0,0,0,0,4096,1,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,1,3302,0.0,0,0,0,0,0.0,0.0
0,0.0,9274,0,0,0,0,0,4096,1,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,1,0,1886,0.0,0,0,0,0,0.0,0.0
0,0.0,3375,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,1,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,3924,0.0,0,1,1,0,1.0,0.0
0,0.0,5658,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,3470,0.0,0,0,0,0,0.0,0.0
0,0.0,4968,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,1,0,1,1.0,0,0.0,0,0,0.0,0,1,2018.0,0.0,0,0,0,1,0,1990,0.0,0,0,0,0,0.0,0.0
0,0.0,2070,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,1995.0,0.0,0,0,0,1,1,3825,0.0,0,0,0,0,0.0,0.0
0,0.0,7392,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2000.0,0.0,0,0,0,1,0,6567,0.0,0,0,0,0,1.0,0.0
0,0.0,3692,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,6709,0.0,0,0,0,0,0.0,0.0
0,0.0,9967,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2001.0,1.0,0,0,0,1,0,5552,0.0,0,0,0,0,0.0,0.0
0,0.0,3419,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,1,2021.0,0.0,0,1,0,1,0,5866,0.0,0,0,0,0,0.0,0.0
0,0.0,7827,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,5297,0.0,0,0,0,0,0.0,0.0
0,0.0,6955,0,0,0,0,0,4096,1,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2009.0,0.0,0,0,0,1,0,8002,0.0,0,0,0,0,0.0,0.0
0,0.0,6662,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,1,0,1,0,9346,0.0,0,0,0,0,0.0,0.0
0,0.0,1701,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,3839,0.0,0,0,0,0,0.0,0.0
0,0.0,9321,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7716,0.0,0,0,0,0,0.0,0.0
0,0.0,9578,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2813,0.0,0,0,0,0,0.0,0.0
0,0.0,4227,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,6845,0.0,0,0,1,0,0.0,0.0
0,0.0,6932,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,9423,0.0,0,0,0,0,0.0,0.0
0,0.0,2343,0,0,0,0,0,4096,1,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2007.0,0.0,0,0,0,1,0,9336,0.0,0,0,0,0,1.0,0.0
0,0.0,9274,0,0,1,1,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,1,0,1,0,8473,0.0,0,0,0,0,0.0,0.0
0,0.0,3189,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,2881,0.0,0,0,0,0,0.0,0.0
0,0.0,2455,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,7498,0.0,0,0,0,0,0.0,0.0
0,0.0,7538,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,1,2020.0,0.0,0,0,0,1,0,2203,0.0,0,0,0,0,1.0,0.0
0,0.0,7067,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,7146,0.0,0,0,0,0,0.0,0.0
0,0.0,5385,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,8174,0.0,0,0,0,1,0.0,0.0
0,0.0,1644,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,1,0,2881,0.0,0,0,0,0,0.0,0.0
0,0.0,3947,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,5776,0.0,0,0,0,0,1.0,0.0
0,0.0,5718,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,5776,0.0,0,0,0,0,1.0,0.0
0,0.0,2027,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,3470,0.0,0,0,0,0,0.0,0.0
0,0.0,1657,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,3,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,1,0,0,1,0,8037,0.0,0,0,0,0,0.0,0.0
0,0.0,3423,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,9713,0.0,0,0,0,0,0.0,0.0
0,0.0,8767,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,5863,0.0,0,0,0,0,0.0,0.0
0,0.0,9924,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,0.0,0,0,0,1,0,4504,1.0,0,0,0,0,0.0,0.0
0,0.0,7681,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2003.0,0.0,0,0,0,1,0,2452,0.0,0,0,0,0,1.0,0.0
0,0.0,8157,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,5911,0.0,0,0,0,0,0.0,0.0
0,0.0,7944,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,3825,0.0,0,0,0,0,0.0,0.0
0,0.0,6932,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,2935,0.0,0,0,0,0,0.0,0.0
0,0.0,6438,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,7352,1.0,0,0,0,0,0.0,0.0
0,0.0,7116,0,0,0,0,0,4096,0,0,0,0,0.0,1,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,3772,0.0,0,0,0,0,0.0,0.0
0,0.0,6967,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,1,2020.0,0.0,0,0,0,1,0,7805,0.0,0,0,0,0,0.0,0.0
0,0.0,2879,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,3893,0.0,0,0,0,0,0.0,0.0
0,0.0,8739,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,0,1,0,3939,0.0,0,0,0,0,1.0,0.0
0,0.0,5466,0,0,0,1,0,4096,0,1,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,1,0,8301,1.0,0,0,0,0,0.0,0.0
0,0.0,1806,0,1,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,6275,0.0,0,0,0,0,0.0,0.0
0,0.0,2073,0,0,1,1,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,1,2021.0,0.0,0,0,0,1,0,8867,0.0,0,0,0,0,0.0,0.0
0,0.0,6496,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,2010.0,0.0,1,0,0,1,0,5197,0.0,0,0,0,0,1.0,0.0
0,0.0,4674,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,1995.0,0.0,0,0,0,1,1,6366,0.0,0,0,0,0,0.0,0.0
0,0.0,3076,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,1,0,0.0,0,0,2011.0,1.0,0,0,0,1,0,6308,0.0,0,0,0,1,0.0,0.0
0,0.0,5294,0,0,0,0,0,4096,0,0,0,0,0.0,1,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,1746,0.0,0,0,0,0,0.0,0.0
0,0.0,8004,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,5268,0.0,0,0,0,0,0.0,0.0
0,0.0,7496,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,1,0,3290,0.0,0,0,0,0,0.0,0.0
0,0.0,8590,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,1,0,1,0,9714,0.0,0,0,0,0,0.0,0.0
0,0.0,3462,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1996.0,0.0,1,0,0,1,0,6285,0.0,0,0,0,0,1.0,0.0
0,0.0,6845,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,1229,0.0,0,0,0,1,0.0,0.0
0,0.0,3713,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2010.0,1.0,0,0,0,1,0,9444,0.0,0,0,0,0,0.0,0.0
1,0.0,1584,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,1,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,1,0,4876,1.0,0,0,0,0,0.0,0.0
0,0.0,1601,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1806,0.0,0,0,0,0,0.0,0.0
0,0.0,8585,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,1898,0.0,0,0,0,0,0.0,0.0
0,0.0,5072,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,5583,0.0,0,0,0,0,0.0,0.0
0,0.0,3773,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,5450,0.0,0,0,0,0,0.0,0.0
0,0.0,6776,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,0,1,0,5336,0.0,0,0,0,0,0.0,0.0
0,0.0,1806,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,8470,0.0,0,0,0,0,0.0,0.0
0,0.0,2783,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2314,0.0,0,0,0,0,0.0,0.0
0,0.0,1221,0,0,0,0,0,4096,1,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,1,0,5972,0.0,0,0,0,0,0.0,0.0
0,0.0,6099,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,9,0,0,0.0,0,0.0,0,1,0.0,0,0,2006.0,1.0,0,0,0,1,0,7514,0.0,0,0,0,0,0.0,0.0
0,0.0,8000,0,0,0,0,0,9337,1,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,2445,0.0,0,0,0,0,0.0,0.0
0,0.0,7153,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,0,0,1,0,1574,0.0,0,0,0,0,0.0,0.0
0,0.0,2172,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,1,0,0.0,0,0,2011.0,1.0,0,0,0,1,0,2092,0.0,0,0,0,1,0.0,0.0
0,0.0,9986,0,0,0,0,0,3278,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,5773,0.0,0,0,0,0,0.0,0.0
0,0.0,6246,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7209,0.0,0,0,0,0,0.0,0.0
0,0.0,2244,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,1,2019.0,1.0,1,0,0,1,0,7209,0.0,0,0,0,0,0.0,0.0
0,0.0,9602,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,4617,0.0,0,0,0,0,0.0,0.0
0,0.0,5385,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0.0,1,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,6671,0.0,0,0,0,0,0.0,0.0
0,0.0,5837,0,0,0,0,0,7603,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.0,1.0,0,0,0,1,0,9202,0.0,0,0,0,0,0.0,0.0
0,0.0,7327,0,0,0,1,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,1,2010.0,0.0,0,1,0,1,0,6845,1.0,0,0,0,0,0.0,0.0
0,0.0,3764,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,1,0,0,1,0,7917,0.0,0,0,0,0,0.0,0.0
0,0.0,5629,0,0,0,0,0,7603,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.0,1.0,0,0,0,1,0,9159,0.0,0,0,0,0,0.0,0.0
0,0.0,7861,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,2,0,0,1.0,0,0.0,0,0,0.0,0,1,2017.0,0.0,0,0,0,1,0,2439,0.0,0,1,0,0,0.0,0.0
0,0.0,4883,0,0,0,0,0,4096,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,1574,0.0,0,0,0,0,0.0,0.0
0,0.0,7178,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,5784,0.0,0,0,0,0,0.0,0.0
0,0.0,8749,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,0.0,0,0,0,1,0,7288,1.0,0,0,0,0,0.0,0.0
0,0.0,1501,0,0,0,0,0,9337,0,0,0,0,0.0,0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,3795,0.0,0,0,0,0,0.0,0.0
